,review,score
105,데이트 폭력이라는 사회문제에 대한 의미도 좋았고 일단 배우들의 연기도 좋았습니다,10
106,이게 그냥 귀신이라고 넘어가면 그냥 그러려니 할 부분이 사람이라고 생각하니 뭔가 이상함 이해 안 되는 부분도 있고 별로 무섭지도 않음,6
107,음향 과 여주 연기력 때문에 더 무서웠던 영화 몰입감 대박,10
108,코로나 뚫고 가서본 기대안한 영화중에 가장재밌고 신선했음 투명인간이라는 소재로 이렇게 만들기 쉽지않은데 처음부터 긴장을 놓을수가 없게 아주 박진감 넘치게 잘만들었음 팝콘 먹는것도 눈치 보일정도로 ㅎㅎ 전영적인 공포,9
109,엥 ㅠㅠㅠ 평점 높아서 본건데 넘 지루했어요 ,1
110,먼가 있는 듯 했지만 결국 평범함으로 끝난영화,5
111,보이지 않는 존재가 주는 공포를 잘 표현한듯여주인공의 연기도 좋았고 긴장감 있게 잘 보았음,7
112,귀신 없이도 조여오는 공포,9
113,아이고 깜짝아 놀래 자빠지겟네,6
114,보고싶은데 갈수없다 미안하다ㅠ,8
115,엄청난 천재가 집착때문에 망했다그런데 왜 그여자가 좋은지 이유라도 알아야되는거아냐,6
116,공포영화 치고는 평점이 좋아서 봤는데 이제 평점 보고 보면 안될것 같은 생각이ㅋㅋ 제 기준에서는 공포감도 하나도 없었고 너무 지루했어요,1
117,진짜 개똥같은 영화구먼 이딴게 평점  실화냐 스토리는 개똥 연출도 개똥 흑인 딸래미는 눈깔이 뼛냐 메인 빌런은 저능아 여주는 못생김,1
118,삼류영화 그 자체 어떻게 별점이 점대일까 조작이라는 생각밖에 들지 않는다 나에게도 변호사 동생이 있었다면 그들을 고소했을텐데,1
119,진짜 재미 도 없지 않나요 평점이 너무들 후하시네,2
120,겟아웃을 보지 않았지만 이영화가 겟아웃만큼 무섭고 재밌었다고 한다면 나는 평생 겟아웃을 보지 않을것이다,1
121,예전 할로우맨 보다도 못한 스토리와 연출막판 억지 반전 지금 점수 말이 안됌,4
122,수트가멋있다다만 난 아직도 남주가 여주에게 미치는 이율모르겠다 심지어 영화속 여주가 도대체 평범한 나에게 왜그러냐고함 이걸 영화관에서 본사람들에게 위로를 전한다점도 못함,2
123,주인공이 상식선으로 이해할 수 없는 행동을 영화 내내 합니다 답답해 죽는줄 알았습니다 지금껏 수도 없이 많은 영화들을 봐왔지만 단연 최악입니다 행동 하나하나가 고구마 개는 먹은듯한 느낌입니다 답답한걸 ,1
124,간만에 제대로된 공포영화봐서 기분좋았네 컨저링급 공포는 한국영화에선 찾기힘든데 이건진짜 긴장 오지게되더라 부분에서는 너무 크다해야하나 ㅋㅋㅋ 그래도 몰입감오짐,10
125,재미없는데 평점이 너무 높네,1
126,재있었다 무서운듯 안무서운듯 무서운 영화 중간에 답답 했던 부분들이 있었지만 세실리아의 연기가 커버했다고 봐도 좋다 제목에 있는것처럼 아무래도 인비저블맨투명인간 이다보니 가슴이 더 쫄리고 갑툭튀같은 것도 진,9
127,반전이 있으면 뭐하나 재미가 없는데 초반에 몰입감 심장 졸이기 잘하더니 뒤에 가서는 헛웃음이 나와서 웃어버렸음 옷빨로 파워업 업그레이드 다 해버림,1
128,여주인공 고구마 백만개 느리고 멍청 못생김  스토킹 개연성 없음,4
129,이런 영화를 무서웠다는둥 좋은 영화라는둥 반전이 있었다는 등의 평이 있다는것이야말로 진정한 공포다영화보다 현실이 더 공포스럽다는걸 알게해준 영화,1
130,이걸 영화관에서 본시간이 아깝다내용전개며 연기며 구성이며 딱 류영화,1
131,조금 루즈함,6
132,쓰레기 보지마세요 시간아까움,1
133,이거 진짜 알바생들만 글쓴거같네다들 보세요나만 시간 버릴 순 없지,1
134,너무너무너무너무 실망,2
135, 멤버쉽으로 보고 처음 리뷰 쓰는데요 공짜임에도 아쉬웠고 시간이 아까웠습니다,1
136,연기가 훌륭해 몰입이 잘 되고 지루하지 않음 엄청난 반전이나 스토리가 크게 훌륭하지 않지만 재미있게 봄,10
137,간만에 재밌는 영화봤네여,10
138,경찰뻘짓하는 거 빼면 쫄깃하게 잘봄,8
139,안무서울 틈이 없네요 ,9
140,그냥 너무 재미 없고 계연성도 제로고 심하게 지루해요 배우가 연기를 아주 열심히 잘하지만 배우연기력에 비해 스토리가 망이에요 진짜 망망ㅋ 완전 망,2
141,별로 무섭지도 않고 재미도 없음,1
142,리워넬 감독 작품이라 믿고 봤는데 진짜심리적공포가 어마어마 한것 같음진짜 너무 재밌어요 진짜로 진짜 서프라이즈,10
