,review,score
705,스토리가 독특합니다한국영화에서 볼 수 없는 스토리최근 본 영화중독특한것으론 최고,10
706,수작인데 비해 많이 알려지지않아서 아쉬웠는데 에서 설특집으로 해주니 너무 반갑다 다시봐도 역시 재밌어,10
707,번째 보는데도 재밌네요 최소한 점짜리 영화는 아닙니다 본인이 이해못한다고 테러하지 맙시다 존재에 대한 인간의 두려움 오만함과 욕망 종교적인 의미까지 훌륭한 영화였습니다,9
708,나는 진짜 괜찮게 봤는데 왜 다들 별로라는지 모르겠다,10
709,별점테러 하지마라 사이비들아,10
710,장재현감독 인터뷰때 눈물을 흘리던 그모습과 영화에대한 진정성이 이영화를 그리고 다음 영화를 말해준다 진짜 이감독의 다음영화가 기다려진다이감독은 계속 진화하고 한국영화를 바꿔 놓을것 같다,10
711,이런 철학적인 공포영화가 있나,10
712,악마인 줄 알았던 쌍둥이 언니는 부처님의 화신이었고 미륵으로 둔갑한 악마로부터 화신을 지키고자 가장 흉측한 몰골로 이 세상에 오시니 아름다운 눈과 달콤한 혀를 가진 뱀만을 쫒던 가짜 미륵의 사천왕들이 속았구나 결국,10
713,검은사제들에 이은 또하나의 심령영화 시작부터마지막까지 긴장을 늦을 수 없었다 불교 천주교 기독교 등 종교에 대한 해박한지식으로 설득력있는스토리텔링이 마음에들었다,9
714,생각보다 재밌게봐서 돈은 안아까움,10
715,재밌었어요 두번째 관람인데 두번째 보니 모르고 지나쳤던 부분들이 의외로 많았습니다 처음봤을 때와 달리 알고보니 굉장히 친절했던 영화였네요ㅋㅋ,10
716,비천하게 태어나 일생을 상처입은 이들을 위해 울었던 신은 태어날 때처럼 조용히 눈 감는다 늘 생각했왔었다 정말로 신이 있다면 바로 저런 모습이 아닐까 하고 모두가 경외하며 무릎 꿇게 만드는 휘황찬란한 절대자,10
717,가서 보고 판단하기 미스테리물이고 우리가 잘 모르기도한 종교 세계관을 흥미롭게 봤어요ㅎㅎ,10
718,종교와 믿음에 대한 여러가지 생각을 하게된 시간입니다,8
719,어제 심야보고왔다 언니 반전이네 잼있던데 평점이 낮네나오면 또 보고싶다 개인적으로는,10
720,이런영화는 계속 나와야한다고 생각해요 다양한 장르 ㅠㅠ 재밌게 잘 봤습니다 엔딩은 많은 생각을 하게 했어요,10
721,각 종교의 상징적인 의미를 잘 섞어 관점에 따라 해석이 달라지는 점에서 굉장히 흥미로움영화를 보고 한번에 이해하긴 조금 어려운 영화지만 감독이 하고자 하는 말에 대해서 계속 되짚어보고 생각해보게 되는 영화,10
722,사바하사바하사바하사바하,10
723,재밌었음 선과악은 정해져있지않다,10
724,저는 기대를 안하고봐서 그런가 굉장히 재밌게봣는데심오하고 나름 이야기 스케일이 컸는데 그걸 헷갈리지않게 잘 풀어주신거같아요 광고가 별로안된건 마켓팅이 별로인건지 영화는괜찮은데 보는사람이생각보다적더군요 전 집중도도,10
725,불교 신화알면 뭔가 일치하는게 있다고 느낄텐데 그게 스포일러가 될지도 모르겠다오랜만에 내 취향의 영화를 찾은거같다,10
726,진짜신천지 제발없어져라,10
727,많은 생각을 하게 하네요이재인 인역 최고,8
728,저만 재미있엇나용,10
729,종교적 지식이 없으면 절대 이해못한다 영화속 오컬트 하나하나 다 의미가 있고 박목사의 마지막 행동과 대사조차 모든 의미를 부여했다 오락으로보면 점 오컬트 회수로 보면 점,10
730,굿 진리다 이영화 칸트적이다,10
731,재밌다 이정도면 잘 만들었다,10
732,올해 본 한국 영화중에 제일 잘 만들었다 평점이 이란게 이해 할 수 없어서 올린다 보면 후회 안한다,10
733,무엇이 선악을 가르는지,10
734,해석영상보고 또 보고싶다 그럼 더 재미있을 것같아 처음엔 뭐지 싶었지만,8
735,오랜만에 영화 같은 영화였습니다감사드려요,10
736,종교의 의미를 생각하게 해준 영화,10
737,깊이있게 생각 되는 영화,10
738,점대정도까진 올라야한다고 봐서 점 줌 노잼인줄알았는디 재밌음 겁나 재밌는데 무서움 ㅠㅠ 보고 유투브에서 리뷰영상 꼭 보삼,10
739,잘봤어요 생각이 많아졌네요,10
740,알바 아닙니다영화 해석이나 감독의 의도는배우대사에 다 나와있다고생각해요 모든악은 인간의욕심에서 시작된다는 것에동의합니다,10
741,너무 재미나게 보고왓습니다몰입감 제대로인데 호불호 갈리는듯,10
742,매니아들은 제대로 취향저격 영화입니다 신선하고 기막힌 복선의 전개하지만 대중 상업영화로 보기에는 어려울듯 종교에 관심없는 분들에게는 개연성도 없고 황당한 영화일뿐,8
743,평점과 평가는 의미가 없다 생각해보자,10
744,이해 안되는 부분이 좀 있긴 한데 재밌게 봤음,10
745,인간의 욕심에 대한 영화가 아닌가 생각합니다찌릿찌릿한 느낌이 드는 좋은 영화인데 호불호는 갈릴수 있겠네요,8
746,재밌었어요 스토리도 잘짜여있고,10
747,개인적으론 재밌던데 이런 주제로 다루는 영화가 많지 않다 보니익숙하지 않은듯,10
748,두번 볼때쯤 상당히 친절한 영화라고 생각될 정도로 이해장치를 잘 심어놓은 감독 확실히 장재현감독 영화는 두번이상 봐야 재미있다 그리고 영화의 절반은 사운드가 다살렸다,10
749,중간에 좀 무리수가 있었지만 연기들을 너무 잘해서 몰입도가 좋았고 종교적인것들을 이렇게 연출한것에 대해 다시 한번 놀랐다 난 너무 재미있었다,10
750,그냥 쳐봐  잘 만들었구만 네티즌 들 말 졸라 많네,8
751,재미있는건 맞는데 내용 이해가 어려움,9
752,짜임새에 아쉬운 부분이 있긴 하지만 종교적 색채가 있는 오컬트를 좋아한다면 재밌게 볼 수 있습니다 보고 나서 생각할 거리가 많고 불교 밀교 내용에서 느껴지는 신선함과 신비로움이 좋았네요,10
753,와 박정민배우 연기 진짜 잘하네요,10
754,재밌었고 보고나서 다시한번 생각해보는 영화였어요 진짜 혹평받을정도는 아닌데,10
755,감독님 이런장르영화 많이많이 찍어주세요,10
756,스릴러에 걸맞는 음산한 분위기도 좋았고 교훈도 있어서 좋았는데 영화 내용이 이해 안되시는 분들은 애초에 별점을 안주시는게 낮지않을까요 ㅋㅋ,8
757,신의 존재를 나타내기 위해 너무 많은 캐릭터들의 존재가 애매해지는 경향이 없지 않아있던 영화였습니다 영화 등장 캐릭터들이 친절하게 모든것을 다 설명해주기에 이해 안되는 부분이 없는데 이해가 안간다는 사람들은 얼마나,7
758,중간중간 긴장감도있고 나름볼만했어요,6
759,이 영화는 절대 낮은 평가를 받을 수 없는 영화다 평점란에 빗발치는 점파티를 보니 감독의 의도가 제대로 관객들에게 전달됐다보다 신천지 친구들아 정신차려라 신은 믿지않지만 맹목적인 믿음은 결국 사람의 눈을,9
760,상징적인 의미가 많이 포함되어 있어서 인과관계가 확실하게 직관적으로 영화를 보는 사람들은 재미없을 듯 대사나 장면이 상징하른 것들이 숨겨져 있어 찾으며 곱씹어보는 재미로 봤네요 저는 재밌었어요,9
761,재밌고 쫄리더이다ㅡㅡㅡ,8
762,아무 생각없이 봤는데 졸잼,10
763,초반에 너무 무서워서 토할뻔했어요,10
764,뭐야 신과함께가 아니였네,10
765,오랜만에 여자친구와 재미난 영화 보았습니다저에게는 너무나도 슬픈영화로 다가왔습니다극중에는 너무 슬픈 캐릭터들이 있습니다현실에서 힘든 사람들을 한번더 돌아보게 만드는 영화였습니다,10
766,기대안하고 봤는데 잼났음,10
767,평점 안믿고 그냥 봤는데 내용 반전이나 긴장감이 너무 좋았고 스토리가 진짜 좋았어요추천합니다ㅎㅎ,10
768,난 이런영화좋음 흥미진진하게 끝까지 긴장감을 유지하는 감독의 노력이 빛났음 하지만 필요없는 몇몇 엑스트라는 왜 넣엇는지는 이해가 안감 하지만 스토리자체는 탄탄함이 느껴짐,8
769,오랜만에 좋은 분위기의 영화 잘 봤어요,9
770,엄청 새로웠다 신이 존재하는건지 존재한다면 어떤형태로형상으로 존재하는지 그 답을 주는게 아니라 계속 질문하게 만드는 그런 영화 촌스럽지 않아서 좋았다,9
771,이것이 존재하기에 저것이 존재한다 불교에는 절대선도 절대악도 없습니다 이분법적 사고로 바라보던 내가 한방먹은 영화 개인적으로 재밌었습니다,10
772,오랜만에 잘만든 한국영화 봤네여 그리고 신천지 쓰레기들 제에레에에ㅔ에에에발 디졌으먄,10
773,그냥 보는내내 소름돋았구ㅠㅠ박정민ㅠㅠ이정재ㅠㅜㅠ,10
774,음악이랑이 오져버렸다,10
775,영화를 보며 각종 실마리가 풀림과 함께 앞서 나온 대사들과 연결지어지는 상징적인 장면들을 보며 점점 입이 벌어졌네요 감독님의 차기작이 정말 기대됩니다,10
776,다소 난잡하다 느껴질 수 있지만 전체적인 스토리는 탄탄하고 잘 만든것 같음꽤 참신한 시도임재미는 곡성이 더 있지만 스토리는 사바하에 한표,10
777,쿵따리 사바하 빠빠빠빠,10
778,분명 호불호는 확실하게 갈리는 영화인데 오컬트 장르를 제일 좋아해서 재미있었다갠적으로 따지자면 곡성  사바하  검은사제들 인듯새로운 이런 소재들로 영화 많이 나왔으면 ㅠ본지 일이 넘,10
779,개연성면에서는 쪼금 아쉽지만 근래 본 영화중에서 가장 재밌었음,10
780,염소가 울고 소가 죽은건 절대악이 없기때문과 연관된 것입니다 영화 재밋엇어요,10
781,점은된다고본다 그래서 점줌검은사제들 곡성 만큼은아니지만 비슷한 분위기를느낄수있음,10
782,ㄱㅊㄱㅊ하비다,10
783,보고나서 되새길 수록 깊이가 느껴지는 영화입니다,10
784,진짜 박정민 연기 장난아님,10
785,이정재가 읽는 경전 내용 잘 새겨들으면서 영화 보면 진짜 몰입감 장난아닙니다 이런 영화가 천만 가야되는데 최근의 모 영화 수준은 진짜 하,10
786,던져놓은 수많은 것들이 다 결과물로 나타나진 않았지만 경찰 무당 염소 등등 그래도 영화가 끝나고도 여운이 오래남는 의미깊은 영화였습니다,10
787,역시 믿고보는 박정민 ,10
788,불교에서는 악이 없고 유동적이라는게 신선했습니다 오랜만에 재미와 오랫동안 생각하게 하는 영화를 만난것같습니다 좋은영화 잘봤습니다 올해 본 한국영화중 오락과 작품성최고입니다,10
789,난 영화 재미있게 봤는데 딱 보고 나와서 와 진짜 재미있다 라기 보다는 보고나서 곰곰히 왜 저런 설정인지 왜 저런 장면을 넣었는지 생각해보고 감탄했음 약간 곡성을 보고 난 다음의 느낌이였네요,9
790,난 진짜 곡성보다 훨씬 좋았다,10
791,이게 왜 점짜리야 우리나라 스릴러라인 중에 점 이상 영화임,10
792,별점 테러한 애들은 이해 못한 애들임,10
793,평점이 낮은게 이해가 안된다 몰입감도 최고고 스토리도 탄탄하다 마치 주인공이 되어 추리해나가는기분도 들고 긴장감은 최고조로 향한다 인간의 이기적 본성이나 신에 대한 인간의 욕망과 갈증의 질문을 던지는 영화다 ,10
794,꿀잼 스토리도 탄탄하고 결말도 괜찮 근데 누가 별점 테러하냐,10
795,이런영화가 점 블랙머니 너의이름은같은 기영화가점대 네이버평점의수준 재밌습니다 몰입감 괜찮고 어려운 영화같은 느낌인데 오히려 잘 들어오고 여운이 좀 있는영화,10
796,한국 오컬트의 한 획을 그었다,10
797,이게 사자보다 평점이 낮다니 영화 보는 수준들 알만하다ㅋㅋ,8
798,사자 보고나니 역시 오컬트는 장재현감독님이구나 하고 느낌,10
799,주민번호가 경전에 ㅋㅋ 개그냐라이타를 줘 퓨전이네 심지어 차는 불 안붙어코끼리 장난이 지나쳐해볼려다 안되니 장난으로 대충 마무리한 영화,3
800,난 재밌던데 후기보는재미,10
801,장르적 호불호를 제외하면 진짜 너무 취향에 맞아서 눈물까지 난 영화 진짜 퇴마록은 이런 감독이 영화화 해야될텐데 장르적인 한계로 돈이 안되는게 너무 안타깝다,9
802,또보고싶은 영화 오랜만이었어요,10
803,근래 본 영화 중에 가장 몰입감 있게 봤던 영화 취향을 좀 타는 것 같긴한데 곡성을 재밌게 봤던 분들이라면 흥미롭게 볼 수 있을 듯 합니다 개인적으로 극한직업보다 훨씬 재밌게 봤습니다,10
804,시작부터 끝까지 긴장감과 생각을 멈출수가 없었다 기독교신자인 나에게 온전한 믿음이 무엇인지 생각하게 하는 귀한 영화였다 꼭 추천합니다,10
805,어떤 흔들림도 없는 완벽한 작품입니다,10
806,임팩트 있고 재밌네 이정도 몰입감에 퀄리티 인데 이상할 정도로 왜이리 조용한걸까입소문 아직 인가,10
807,나는인생영환데 평점이 생각보다낮네,10
808,불교와 기독교를 심도있게 표현한 작품,10
809,재밌었음 개연성이 자로긋듯이 맞지는 않지만 상징적 요소들로 생각해볼거리가 많은 영화 다른세계로의 여행,10
810,한국 오컬트 영화의 희망,9
811,난 재밌었는뎅제일 기억에 남는건 박정민이 자는데 귀신들 나오는거가위눌리는걸 시각적으로 표현함소름돋음,8
812,우리나라 영화수준을 다시금 끌어올린 영화 진짜 잘만들었다,10
813,내용이 신선해서 재밌었다,10
814,간만에 영화가 끝난후 얘기꺼리가 생긴 영화,10
815,잘만든 영화네요재관람 예정입니다 이런 장르를 풀어내기가 쉽지않은데,8
816,재밌게 잘 봤음ㅈㅈ,9
817,난 진짜 잼있게 봤는데ㅋㅋㅋ 진짜 신천지가 활동하는건가ㅋㅋㅋ 솔직히 점은 아니고  점 수준이다ㅋㅋ 근데  점은 한국영화치고 정말 잘 만들었다는거임 ㅋㅋㅋ 난 정말 인상깊게 봤음,10
818,감독에 감탄을 느낀적은 이 영화가 처음 아는만큼 보이고 생각한만큼 의미가 느껴지는 영화다,10
819,몰입하며 봤습니다 생각을 많이 하게 하는 영화입니다,10
820,왜이렇게들 까는거지 진짜 신천지인가 평점보고 안보려다 봤는데 영화 안 설명들이 불친절한것도 없고 영화 자체도 잘 만든 한국에선 보기드문 수작임 냉정하게는 점정도 주고 싶으나 어디서 지령받고 온 점 주는 놈들때문,10
821,악귀를 죽일 악신으로 태어나 고통받다 죽은 언니가 참 가여웠습니다 빛 한 번 못보고 짐승보다 못한 삶을 살다 갔지요 용도 다시 뱀이 될 수 있다는 설정이 새로웠네요세치 혀의 말 한마디에 보살의 마음이 살겠다는,8
822,일반적으로 이런 종교적이고 생각을 많이하게 만드는 장르를 좋아하지 않는분들은 정말 흥미를 느끼기 어려운 영화이고스토리부분에서 불필요한 요소를 많이 느꼇을겁니다그치만 본인은 아주재밋게봄 개꿀,10
823,한번더보고싶어지는 영화네요,10
824,영화 본 이후에도 해석 찾아보는 재미가 솔솔함,9
825,좆노잼이라고 리뷰한 분들의 생각도 이해는 갑니다영화 자체가 어둡고 내용이 상당히 많고 주요 이야기가 갈래에서 시작되다보니 헷갈리고원하는 장면은 안나오고 하지만 자세히 뜯어보면 이 영화는 감독의 노력과 정성과,8
826,감독의 오컬트 지식을 폭발시킨 영화라고 생각 점 만점도 아니지만 절대 평점이 점대 받을 영화도 아니라고 봄 종교적으로 불편하신 분들이 점대로 깎는것 같아 평균 맞추기 위해 점,10
827,신은 존재하는가 존재한다먼 왜 그 모습을 드러내지 않는가,10
828,영화가 넘 좋아요수준이 정말 높아요역시 장재현긴ㅁ독님 작품 믿고 보게 되네요 ,10
829,기발한 설정 상징물의 활용이나 종교적 성찰의 깊이가 있어 개인적으로는 굉장히 울림이 컸음 다만 후반부로 가면서 늘어지거나 설정의 원활한 조립을 위한 개연성이 희생되는 부분이 있음 모르면 당혹스럽고 알면 알수록 ,9
830,왜 난 재밌던데 에초에 오컬트 영화인데 종교적 메타포를 친절하게 설명해주는 것도 웃기지 않나 그걸 떡밥회수 실패라고 해버리면,8
831,볼만했다 ㅇㅇ 반대누르는사람 신천지,10
832,영화보기전 평점보고 갔는데 이해안되는 부분 전혀 없었고 개연성 없는 부분도 없었다 이해 안된다는 사람들은 영화를 제대로 안본건지 진짜 모종교의 훼방인건지 자고로 나와 내 지인들은 굉장히 재밌게 보고왔다 또,10
833,대박 잘 짜인 영화 이해를 못하는 사람이면 재미가 없을 수도 있다,10
834,볼 줄 아는만큼 보인다,10
835,종교와 신에 대한 고민과 묵직한 메시지가 담긴 영화입니다 이야기를 풀어나가는 서사와 반전도 좋았습니다 이런 영화가 많이 나왔으면 합니다,10
836,생각보다 전개도 괜찮고 재밌었는데  음,10
837,영화를 제대로 보셈 할배랑 할매는 간다고 했음진짜 노답,10
838,호불호는 갈릴지언정 이정도 평점 받을 영화는 아닌데 ㅋㅋ 신천지때메 그런가,10
839,편만들어주세요 감독님 ㅠㅠ,10
840,우리나라 왜이런류의 영화가 발전못하는지 알겠다 반응이이러니원 살짝아쉬운부분이있긴 해도 참잘만든영화라생각했는데 점준애들은 생각은하고사는건가 블록버스터나 액션만 빨게아니라 사색이란걸 좀 해봤으면 근데뭐 대중성은,10
841,친절하게 알려주진 않치만 대사를 곱씹다 보면아ㅡ 하는 순간이 온다 생각이 많아지는 영화,10
842,음향감독 상줘야됨아는만큼 재밋는 친절하진 않은 영화 종교나 무속신앙에 대해 좀 알고있다면정말 재밌게 볼 수 있고 그런거 관심없으면그래서 뭐 결말이뭐야 싶고 재미없을수있음ㅋㅋ종교에관심많은 사람으로서 생각하,10
843,새로운시도 기독교와 불교적 이야기의 조합은 괜찮은 조합인것 같았습니다,10
844,영화가 너무 슬픈건 나뿐인가,8
845,상징적인 요소들이 많았지만 이 영화의 런타임이 짧았던것인지 미처 다 풀어내지 못한듯해 점을 내렸다 하지만 단순히 공포가 아닌 미스터리 스릴러 장르를 잘 풀어내 보여줬다고 생각한다,9
846,근래 본 중 정말 잘 만든 영화,10
847,쉬운듯 한데 계속 생각나요,10
848,가짜는 진짜를 못이긴다 명백히 진짜 신천지가 왜 ㅆㄹㄱ인지 보여준다 신천지 사이비 종교의 특징 쉽게 말하면 자기 자신이 신이라고 개 짖는 소리를 한다 그리고 세뇌 지키고 자기가 죽으면 그 후예를 찾는다 한마디로 개소,7
849,보고나서도 계속 생각하게 만드는 영화였어요집중해서 봐야 이해가 될 스토리 같아요제 취향엔 만족했습니다,9
850,초반은 임팩트있게 시작하는데 후반부로 갈수록 너무 힘이 빠진다 그럼에도 불구하고 다양한 소재성이라는 점에서 높은 점수를 주고싶다 최근 년간 반일 아니면 민주화 정치성 드러낸 작품들만 있던터라 지쳤었는데 이런 ,8
851,진짜 잘만든 영화입니다 끝나고 해석 찾아보니 더 대박 철학적인거 되게 좋아하는데 철학적이고 심오하고 뭔가 내 내면에 물음표를 던져주는 그런 영화입니다 무엇이 선이고 악인가 신은 존재하는가 등등을 생각하,10
852,불교의 악은 교화와 깨닮으로 윤회하는 대상으로서 기독교의 선과 악에 대한 이분법적 사고로는 진리를 추구할 수 없다는 이 영화의 진정한 의미를 표면만 보고 신천지라며 배격하고 오컬트에 거부감을 느끼는 사람들이 있는 ,10
853,신기하면서 엄청 무섭더라,10
854,모 사이비 종교에서 별점테러를 한다는 소식을 듣고 왔습니다,10
855,모 사이비 종교에서 별점테러를 한다는 소식을 듣고 왔습니다,10
856,종교를 안믿는다는 내신념을 더울 굳건하게 해준영호ㅓ,10
857,공포 장르 싫어하고 정말 재밌다 입소문 자자한 영화들도 한 번 보면 끝인 사람인데 사바하는 최초로 자발적 차 뛰었습니다 종교에 관심없고 해석에 취향이 없으시다면 그래서 뭔 내용인가 싶으실 수 있으실테지만 개인,10
858,난 짱 재밌었음 재밌었음 곡성보다 더,10
859,신파로 가득한 한국영화에 내려온 한줄기의 빛같은 영화,10
860,너무 재밌게 봤습니다,9
861,재미있었음 생각할 것도 많아지고 흥미로웠던 영화 너무 잘 만들었다 감독 천재다 하면서 영화관 나왔음,10
862,긴장감있고 배우들 연기들 좋고 검은사제보다 더잼나게봤는데 평점테러가 진짜있구나,10
863,무교라서 배경지식이 없으니까 좀 어렵더라 그래도 몰입감은 꽤 좋았음,8
864,영화보고 왔는데 뒤로 갈수록 궁금증을 일으키게하면서도 끝까지 내 마음과 극중인물의 심리를 맞대면서 보는게 쫀쫀했음 끝나고도 해석할 거리가 많아 곡성까지의 치밀함은 좀 덜하지만 생각해볼게 많은 영화임 난 재밌었,10
865,평이 극과 극이어서 걱정했는데 생각보다 훨씬 재밌어서 친구랑 몰입해서 잘 봤습니다,10
866,재밌움 호러 추리 좋아해서,10
867,재밌는데 종교에 대해서 모르거나 관심 없으면 재미없게 느껴질수도있음,10
868,메시지를 잘 읽었으면한다,10
869,오컬트 장르에 대한 이해도가 높다고 극찬받는데 왜 그런지 알겠습니다 영화 정말 재밌게 잘 봤습니다 내용도 좋았고 메세지도 좋았습니다 이정재가 너무 관찰자로 나온점이 아쉬워 점 뺍니다 영화는 너무나 훌륭했습니다,9
870,종교에 항상 의문을 가지던 저로서는 재미있게 봤는데요평들이 안좋네요 후반부는 좀 약했지만주제는 선과 악 인간의 욕망집착에 관한 걸로 보니 이해가 가던데상징물들이 많아서 난해하고 어수선하게 보여졌나 봅니다,9
871,재밌음 적당히 무섭고 연기도 잘함 평점 왜 이렇게 낮은지 모르겠네,10
872,한국에서도 오컬트물이 많이 나왔으면 하는 바램입니다재밌게봤어요,10
873,회수하지 못한 떡밥이 많지만 전반적으로 다들 연기도 잘하고 내용도 흥미진진해서 재미있게 봤습니다,9
874,난재밌던뎅 힝,10
875,불교 지식이 있으면 더 재밌습니다,10
876,솔직히 주제의식이 좋았다 대부분 이해하지 못하거나 보지 않으려는 듯하나,10
877,오랜만에 잼있게 본 한국영화였다배우들 연기 좋고 내용면이나 오컬트적인 분위기마저 잘 느껴졌다,9
878,신에게 도전하고 싸워서 이길수있는 유일한 존재는인간,10
879,신선하고 놀라운 서사,10
880,영화 재밌기만 한데 왜 평점테러주지솔직히 이상임 소가 왜 뒤지냐면 그 쌍둥이애들이 글로 이사가서 독기땜에 다 거같은데곡성보다 좀 못하지만 그렇다고 재미없는편은 아님,10
881,촘촘한 스토리와 배우들의 연기가 아주 잘 어우러진다 곱씹는 재미가있다,10
882,솔직히 엄청 신선하고 재밌음 머리가 나쁘면 이해를 못할수도ㅋㅋ,10
883,사실 십점까진 줄 영화는 아닌데 신천지가 존ㅡ나 싫어서 십점 줌 뒤로 갈 수록 약간 내용이 엥 했음 그리고 박정민 이 영화 보고 너무 좋아짐 연기도 잘하고ㅠㅠ,10
884,신천지에서 좌표 찍음 ㅎㄷㄷ,10
885,일단 소재가 참신하고 관객에게 던지는 질문과 화두가 있어 참 괜찮은 영화인 것 같습니다 생각보다 강렬하고 재밌어요,9
886,진짜 인생영화입니다 꼭보세요,10
887,최고의 영화입니다 꼭보세용,10
888,왠만한 허접한 한국 공포 영화 잡습니다 꽤나 놀래미일 순간도 있구요 그렇게 못 볼 정도는 아니에요 스토리도 신선하면서 특이하고 검은사제보다 잘 만들었어요 마지막 스토리가 아쉬운데 점 줄만함 점 테러자,10
889,굿ㅋㅋ쩐당 시대를앞서간영화닷,10
890,스토리도 탄탄하고 전개가 흥미진진했음배경음악도 정말 잘 만들었음,9
891,스흐흡하 스으읍하호흡도 연기,10
892,예고만 보면 깜놀한 공포가 엄청 나올 줄 알았는데 영화보고나니 대사를 집중해서 듣지 않으면 이게 뭐야 하고 노잼일 영화 근데 완전 재밌음 허투루 쓰는 대사가 없음몰입도 좋음,10
893,검은사제들 재미있게 봤지만사바하 극장에서 별로 보고 싶지 않았다결국 봤다 정말 재미있다ㅋㅋ정말 생각을 많이하게 되는 영화다선으로 태어났지만 악이되는 선악으로 태어났지만 악을 잡고 선으로 성불하는 악욕심을 버리지 못하,10
894,우리는 이렇게 저 밑바닥 개미처럼 지지고 볶는데저 하늘에 계신 하나님은 어디서 무얼 하십니까 이 대사가 와닿아요,10
895,극호 재미있고 계속 생각하게 되더라,10
896,이해안되는 초딩들때문에 평점이낮은듯,9
897,이 영화는 단순한 공포물이 아닌 선과 악 신과 인간에 대한 고민을 품은 미스터리스릴러예요 정말 기대 이상으로 재밌게 봤습니다 한국에선 흔치 않은 소재였는데 앞으로도 좋은 작품 부탁드릴게요,10
898,이작전은 우리 둘만아는건가요,10
899,신천지 사이비종교 다없어지길,10
900,영화 내용 이해못하고 사이비종교 내용인줄 아는 빡머가리들 평들 잘 보고 갑니다,10
901,개인적으로 좋아하는 장르라서 전 정말 재미있게 봤네요 영화 내내 특유의 긴장감이 내내 몰입하게 만들고 특히 배우들 연기는 비슷한 종류의 검은사제들 곡성과 달리 많은것들을 시사하는 바가 있는 깊이있는 영화였습,10
902,사이비 이야기지만 종교에 대해 생각해볼 수 있어서 흥미로운 영화였습니다 긴장감 있고 흡입력도 강해요,10
903,이런 영화 이런 시도가 계속 되길 바람,10
904,완벽한 영화는 아니지만 앞으로 한국에 이런류 영화 많이 나오면 좋겠네,8
905,재밌게봤네요 연기들도 다 좋고,10
906,이정재의 마지막 내레이션이 귀에 아른거린다,8
907,해석을 보고나니 점은 받아야힐 영화라고 생각함,8
908,이 감독님 영화 진짜 잘만드네,10
909,이 감독 뛰어난것같다 전작도 좋았는데 그냥 전형적이었다면 이번작품은 좀더 다층적인 구조로 진일보,9
910,개봉 당일날 보고왔는데 연출 연기력각본 하나같이 다 뛰어납니다 근데 안무서울거라고 검은사제들 급일거라고 생각하고 가면 오산입니다 저 그랬다가 어제 잠못잤어요 갑툭튀 꽤 있어요 하,10
911,그냥 볼만해요 해석하기가 어렵긴 하네요,8
912,와진짜 이게 점대라고 개인적으로  버닝 이후로 진짜 볼거없는 어설픈 한국영화에이렇게 짜임새 있는 작품 진짜오랜만이다 첨부터 끝까지 허리딱세우고 집중해서봤다 어설픈 코미디 버무려놓은 극한직업이 ,10
913,영화 선택의 꿀팁 알려줄께 대중적인 장르가 아닌대도 전문가 평점이 이상이면 꼭봐야되는영화 라는거 전문가 평점이 가정정확하다 일반인 평점 보고 망한적은 수십번있는대 전문가 평점보고 영화보면 망한적이 단한번도 없음,10
914,존잼 감독님 천재 이런저런 상징과 의미들을 아주 꽉꽉 앞뒤 착착 맞게 떡밥으로 다뿌리고 하나도 빠짐없이 회수하다니 증맬 너무 재미내요 리뷰평점 첨 남겨봄 감독님 남은 날동안 많이버시고영화 많이만들어주세요,10
915,미륵으로 태어나 악이될수도있고 악으로 태어나도 미륵이될수있다,8
916,재미 있어요 너무너무 재미있어요,10
917,오랜만에 영화를 보고 눈물을 흘렸습니다 두 소녀의 안타까운 이야기가 공포라는 장르에 절묘하게 스며들어 있어 몰입도가 좋았고 무엇보다 독특하면서도 대중적인 삽입 음악들 두 번 볼 예정입니다 추천합니다,10
918,댓글보니 진짜사이비교도들이 우리나라에 많구나 느끼네 ㅡㅡ 특히 신천지얘기나오니 반대가 몇천이네 헐 아주잘만들었다고생각은안들지만 아주재미없지도않았는데 점준애들은 그냥 사이비종교애들 아님 종교관이틀려서 테러 하여튼,8
919,울었네요 마음이 아픕니다,10
920,지금까지본 한국영화중최고입니다 기독교평점테러한것같네요,10
921,불교와 기독교를 적절히 잘 조합해낸 웰메이드 영화인듯 해석보니 소름이다,10
922,재밌는데왜다들 재미 없다는거야ㅠㅠ내용도 재미있고 감독의 종교철학도 재미있고물론 매꿔야 할 부분은 있겠지만 이정도 평점은 아닌데,10
923,평점이 생각보다 낮길래 안보려다가 신랑이 무서운거 좋아해서 봤는데 안봤으면 후회할뻔했어요너무 긴장감있고 재밌었어요,10
924,기독교는 싫어할 영화ㅋㅋ 검은사제들 보다 훨 낫고 내용도 비교적 짜임새있습니다 불교 기독교적 요소들을 적절히 잘 섞었네요 곡성 삘이 좀 나게 연출하려했으나 훨씬 친절하고 내용도 명확하네요 한국 공포영화치고 잘,9
925,스펙타클과 가벼운 선정적 자극에 익숙한 상업 영화 소비층을 공략하진 않았으나 서사를 놀라운 기교와 이미지로 끌고 나가는 감독의 역량이 돋보였음,9
926,이런 장르의 영화는 처음봐서 잘 모르는데 오늘 첨 봤는데 너무나 흥미진진하게 본 영화인 것 같습니다 박정민 배우는 떠오르는 배우이고 더이상 루키는 아닙니다 이정민 배우님의 연기도 짱이었고 이재인 아역배우님도 연기,10
