review,score
관람객배경에 관한 설명이 더 필요하지 않았나 싶습니다. 그렇지만 재밌게 잘 감상했습니다. ,8
전 너무 재밌게 봤어요 ^^ ,8
메세지가 있네요~;; 보는 내내 힘주고 보느라 힘들었어요. ,10
특유의 연출과 몰입감은 여전하지만 고개를 갸우뚱하게 하는 스토리 ,6
겟아웃으로 기대가 컸나?실망스럽다.. ,5
지금막 보고남기는데 역시실망시키지않네 ,10
여주가 싸움을 왜 이리 잘하나 싶었는데..와칸다 포에버! ,10
영화 재미있네요.  예리미아 11장11절 토끼 가위 사마리아인. 1986년 마이클잭슨 티셔츠. 나를찾으세요.  미국사회의 양면성 ,10
관람객대충 내용은 짐작되지만 그래도 재밌었당ㅎㅎ ,10
어스 너무 재밌었어요 꼭 보세요 ,10
대박 오랜만에 볼만한 영화였다 ,10
관람객전하려고자 하는 메세지와 연출 모두 최고였다 ,10
괜히봤다..  포장이 많이 필요한 그저그런 좀비 영화. ,2
역시 로튼은 믿을게 못되 ,4
 초반엔 꽤나 긴장감있었는데 중반부터는 그냥 병맛 슬래셔가 되버리더군요. 그래도 시간은 잘가더라구요. 무슨 말을 하고 싶은지는 알겠는데 너무 작위적인 느낌입니다. 평론가들도 설정구멍얘기하더라구요. 뭔가 이상한 영화지...,6
"참신함과 반전을 위해 많은 노력을 했으나, 허술한 논리구조가 옥의티...지하사람들과 자상사람들은 계속 연결되어 있는건가?...내가 보기엔 감독이 필요할때만 연결되는거 같은데...지하의 인공구조물은 지구표면만큼 큰건가...",8
뜬금없는 영화. 처음에는 무슨의미가 대단한 줄 알았다. ,6
겟아웃 기대하고 봤는데 ,6
아쉬움 여러가지로.. ,6
보고 찜침하고 기분나쁜영화 ,6
관람객호불호 심할것 같네요 그냥 아빠보는 재미에 봤어요 ,6
글쎄요?? 블랙의 블랙코미디.... ,6
참신하나 메세지와 메타포가 스토리에 제대로 스며들지 못한다. 무차별적 살인을 저지르면서 인권을 호소하는것 만큼 설득력 또한 없다 ,7
관람객너무 재밌어요 여자친구랑 같이 봐도호평이였어요 ㅎㅅㅎ ,10
미국 개그는 정말 안웃겨 ,10
지루하다 다른 얘기좀 하자 조던필;; 게다가 이번엔 완전 행위예술이야... 내가 예술의전당왔냐 영화보러왔지 ,8
곱씹을수록 해석의 여지가 있는 영화 묘하고 스릴있고 재밌다 ,10
영화보지말구 광고보세요 ,8
관람객어렵다 어려워 혼란하다 혼란해 ,6
진짜 개배고파서 기대하고 뷔폐갔는데 너무 오바해서 먹어서 기분 나쁜 느낌....과하다.. ,6
와.. 시간아까웠다..예고편이 더 재밌었어요 ,6
주인공과 등장인물 들에 연기가 좋았던 영화네요. ,10
관람객겟아웃에 잔인함과 연출감각을 얹히고 스토리 반 스쿱을 뺀 듯하다 ,6
보고나서 진이 다 빠짐 ㅡㅡㅋ ,10
"관람객시간낭비까진 절대 아님 그냥 무난함 확실히 기대보단 못하지만 반전도 있고, 배경도 깔끔하고 유머러스한 면도 있고 시네마적인 요소는 다 갖춤 다만 개연성이 좀 떨어지고 스토리가 약함 ",8
겟아웃보다 ㅈㄴ 무서웠는데 젭알 급식 개새들아 떠들지좀 마라 진짜 ㅈㄴ 시끄럽네 ,6
너무기대하고보진마세요 재미는 있지만 막기대한것만큼은 아님 ,7
기대에 미치지 못하다. 반전마저없었더라면 ,5
볼만한데 너무 큰기대는 ㄴㄴ해 ,8
엔딩 크레딧이 올라오면 소름과 함께 첫장면이 다시 생각났다 ,10
재미있었습니다.  제이슨은 과연. . ? ,10
그로테스크한 스타일. 감독의 앞으로의 행보가 더욱 기대된다. ,9
생각없이보다 생각이많아지는 영화 ,9
OO같은 영화 ㅎㅎㅎ 기분이 별로 좋진 않아요 ,2
그냥.... 재미가 없음. ,1
설득력이 전혀 없고 말이 안됨 ,1
음 억지 스토리  뭔가 억지스럽게   짜 맞춘 듯  주인공들의  연기력이 부자연 스럽고  스토리 전개가  자연스럽지 못하고  왜  저런 연출 이? 의구심을 갖게 함  재미 느끼기전에 불편한 스토리 전개로 짜증남 ,1
겟아웃보다 훨씬 재밌는데요 ㅡㅡa ,10
아이걸 넷플에서보는 2시간조차아까움. 안보는거추천 ,1
마지막은 꽤 참신하지만 재미도 없고 긴장감도 없다. 공포영화라기보단 의미부여만 잔뜩들어간 시사 풍자 코미디 비중이 더 큰 영화 ,3
관람객연기력이 대단해요!!! ,8
꺼야 되나 하다가 졸린 거 참고 끝까지 다 봤는데도 아쉽다 뭐가 뭔지는 알겠는데 예고편 밖에 기억에 안남을 듯 마지막 장면은 의미불명이고 공포영화 잘 못보는데 이렇게 시시한 공포영화는 또 처음 영화에 ost만 너무 ...,3
진심 욕은 안하고 살아도 될것같다자신도 모르고 있던 악함을 끄집어내주는 영화 ,2
재밋는데 정말 왜이리 평점이 낫지.. ,9
기대가 너무컸나 . 너무 지루했다 ,4
관람객겟아웃에 한참 못미친다 ,4
겟아웃은 볼만했는데 이건 오프닝 음악부터가 에러였다 ,4
제작진 사람아님. 죽을때까지 기억에 남을 영화일듯평점 높게 주는사람들 다 알바 맞지?? ,2
관람객숨겨진 의미가 많은 영화. ,8
"왜 영화에서 현실성 찾냐는 저능아들은 설정,개연성,고증 이 3가지의 차이점을 좀 공부하고 오길 바란다. ",2
겟아웃 보다 별로라는 새끼들 왜 이리 많냐?뭐 보다 뭐 보다.... ㅋㅋㅋ 수준이 딱!! 암튼 영화는 잼난다.주인공 연기력 ㅆㅅㅌㅊ ,10
속은느낌이라규...진심 짜증... ,2
관람객마지막에 반전 소름 완젼 재밌었어요~ ,10
아 진심 계속 옆사람한테 이거 언제끝나지..? 귓속말함.. 애지간한 영화 다 잼게 보는데 이건 정말 노답.. ,1
방금 보고왔는데 진짜 개노잼에 귀아파요 ,1
위아래 색깔맞춤하시고 핑깅가위 들고 가시면 꿀잼입니다 드레스코드 안맞추고가면 노잼이에요 ,3
각본 초딩이 썼냐...설정만 잡고 관객에게 배경을 설득시킬만한 설명이 완전 초딩스러움. 아무리 영화라지만...차라리 히어로물은 만화같이 말도 안되는 설정인거알고 보니 납득이라도가지. ,2
관람객대가리가 빠가사리면 이해못함. 마지막 반전은 굳 ,10
영화관에서 보니까 볼만했음 ㅋㅋㅋ 밑에 평대로 납득은 안되지만 재밌었음 ,8
진짜 시간이랑 돈 둘 다 아깝네 ,1
0점없나요 내돈은 어디서 환불받나요? ,1
관람객전혀 무섭지도않고 개연성은 1도없으며 볼만한 요소도 하나도없었음 ,2
무서운 것도... 사회적 교훈면에서도 어느것도 제대로 못한 이도저도 아닌 영화 ,1
"쥐어짜낸듯한 스토리, 엉성한 전개에 몰입이 힘들었네요 시간과 돈이 너무 아까와요ㅠㅠ ",4
재미없어요어느부분이 신선한건지 대체모르겠음진짜 나만당할수 없다 이건가 ㅡㅡ ,2
영화관에서 처음으로 잘 뻔...어스 안본 뇌 삽니다 ,2
관람객기대가 커서 그런지 좀 실망했네요 밍숭맹숭함.. ,6
미안..봤는데 재미 없어요.. ,1
관람객역시 조던 필 감독... ,10
뻥들치지마세요.자기 돈 아깝다고 다른 사람들 낚시하지 마시근 ,2
별로다 온갖 이상한 설정을 처넣어놓고설명은 1도없는 '미친영화' ㅋㅋ ,3
내가 웬만하면 평점 안남기는데 남긴다. 이거 재밌다는 벌레새기들 양심있냐?? 이게 재밌으면 다세포 소녀도 아주 재밌게 보겠다?? 겟아웃 생각하고 봤다간 피똥싸는수가 있으니 어지간하면 보지마라. ,2
개봉영화 거의다보고겟아웃 정말 재미있게 봄개연성 스토리 설정 음향 모 하나 맞아떨어지는게 없는 쓰레기 알바들아 그만해라 ,1
겟아웃 인정. 이건 공포도 스릴러도 아님.알바 넘쳐나는군. 왓챠까지 알바들이 점령함. 약시 영화는 지인들 뿐이야~~ ,1
별점 10점에 6점정도 영화지만 알바들이 점수 10점씩줘서 1점 주마. 1.세계관을 연출이 받쳐주기엔 너무 방대해서 연계성을 상실함. 2. 코믹과 호러의 묘한 경계에 있음 3. 왜 공포영화는 항상 중간까지만 완벽한것...,1
남들에게 보라고 추천하긴 애매하고 그렇다고 보지말라고도 하긴 애매한 딱 그정도급 영화 ,5
관람객기대를 너무 해서 그런지 별로였어요 처음에는 몰입하다가 점점 갈수록 웃음이 나왔어요 ,4
다들 댓글알바인가 스릴러같은 영화인데 갈수록 웃겨수 웃기만 했다 도대체 이 영화는 무슨생각으로 만든건가쿠폰이 있어서 다행이지 제돈 주고 봤으면 어무 돈아까워서 땅을 치며 후회했겟지 ,2
이게 평점이 높은이유 서술하시오(5점) ,2
"오십평생 살면서 영화 상영중 그냥 나와버리고 싶었던건 ""어스""가 처음이네요.그나마 위안이 되는건 조조 할인에 현대m포인트 할인으로 저렴하게 봐서 덜 억울합니다.평점 10점 주시는 분들은 어떤 관점으로영...",1
관람객개노잼...돈아깝다 ,2
미국인아니면 알아듣기 힘든 비유나 상징이 많이 들어가있음. 한국인이 보고 쉽게 이해할 영화라곤 생각되지않음 ,4
알바들 적당히해라;; 진짜 더럽게 재미없었고 답답했고 영화끝나니까 사람들 다 욕하드라ㅡㅡ 무슨 스토리도 없고 그저 찌르고 죽이고 마지막 반전도 스토리가 없으니 소름돋지도 않는다.. 최악의영화 ,1
이런공포 영화라면 언제든환영ㅠㅠ 요즘 공포영화 다쓰레기던데 이건진짜 믿고볼만함 ,10
내생에 최악의영화어스 감독은 앞으로 영원히 겟아웃... ,1
피곤한 남편 쫄라서 보러갔다가 부부싸움만 했습니다 ... 다시는 같이 영화보러가자고 못하게됐네요 ^^ ,1
아... 동물연기 몰입도 넘떨어졌음... ,6
예고편에 속은 느낌. 아니 속았다... 너무 기대가높았던거였을까?뒤로갈수록 지루하고 난해하며 몰입도도 떨어지고 코미디 영화로 바뀌었다 맨 마지막에 반전을 기대했지만 예상데로 ...여튼 기대이하를 넘어서 아트적이지도 ...,1
OOO 보면 후회함. 상영관 독점 반대. 관람평 조작 반대. ,1
너무 재미없다 진짜보면 후회함 ,2
"ㅎㅎㅎ, 병맛 영화 그 자체입니다 ",1
재미없다 재미없다 재미없다 ,1
"흔히들 좋아하는 킬링타임용 영화가 있다면, 이건 영화수준을 높여주는 몇안되는 예술영화다. 그동안 내가 적당히 본 영화들이 얼마나 쓰레기인가 생각하게된 영화. 미안하지만 아는만큼 보이는 것이니 이영화를 1점준 사람들은...",10
중간에 나가는 사람도 봤음..먼 영화인지 당최 ,4
다시볼꺼에요 생각없이받는데 뒷통수때리는영화네요 ,10
누구도 자기 자신을 죽이지 않고서는 살아 남을 수 없다. 미국도 자기 자신을 죽이지 않고서는 살아 남을 수 없다. ,10
관람객연기력 정말 최고입니다 ,10
와 초반에 문앞에서 4가족 실루엣 보일때 진짜 숨멎는줄ㅋㅋㅋㅋ ,10
존나재미없고 무슨 메세질전하려는지도잘모르겟고 친구랑같이봣는대 친군메세진이해햇지만재미없다고함 보다나옴 오분남겨놓고 ,4
초반에 토끼들 나올때 bgm 소름 쫙돋음..노래가 사람을 쫄리게함; ,8
관람객겟아웃급은 아니지만 재미는 있습니다 ,8
광고를너무많이하길래 기대안하고봤는데 진짜어떻게 이런 스토리를 생각해내는건지 연기도 소름끼치고 너무 재밌었다 ,10
"감독의 편집적인(??) 11:11 ㅎㅎㅎ 이 인상적이었다.이 영화의 '나 그리고 나 '란 주제는 미국의 시국, 인공지능 등 여러 방향으로 대입해 볼 수 있었음!결말은 예상가능했지만 그게 이 영화의 키가...",10
겟아웃보다 모든 면에서 더 완벽해진듯!! ,10
관람객솔직히 못볼정도는 아니지만 재밌었다고하기도 뭐하다 ,5
지나친 설명 부족. 분위기 조성과 연출은 뛰어나지만 설명이 너무 부족하다. ,5
개연성이너무 부족해요 연기만 볼만함.. ,5
겟아웃에 대한 큰 기대감이였을까? 영화 보는 내내 공포 영화 보듯이 숨죽여 봤지만 생각했던 반전과 영화에서 주려는 의미가 확실히 약했네요 ,6
겟아웃은 우연인가? 샤말란의 식스센스 이후 실망 가득했던 그 순간들이 오버랩된다. ,3
우리가 빠진 허무맹랑한 세계관 ,7
재밌는데 뭘 얼마나 기대했길래 평점을 이따위로주는거지 ,10
"분위기, 음악은 무서웠으나 결말은 그냥 뭐...그렇습니다^^ ",7
관람객장르 잘못 쓴거 같은데?? 액션 아님? ,6
예고편이 더 나은듯ㅋ 겟아웃 보다 최악 ,2
ㄹㅇ 알바들 평점보고 낚엿네너무 억지 말도안됨 앞뒤도 안맞네그래도 배우들 연기력이 좋아서 별 좀 준다 ,4
결론이 뭐지?? 이건 뭐... 보고 나와서 이해가 안되지? 진짜 노잼이다. ,2
관람객그냥 그렜음.... 돈 봐라 ,6
"겟아웃은 볼만했던 기억이 있어서 봤는데... 개연성이 너무 별로고, 공포영화 맞냐 싶을 정도로 안 무섭습니다. 초반에는 그럭저럭 무섭고 기대되는 전개였는데 뒤로 갈수록 구려서 집중이 안됨 ",3
쓰레기 영화 다시 보고싶지않은 ,2
실망시키지않네 ㅜㅜ 감동이다 ㅋㅋㅋ 마지막까지 몰입 대박 음악 신선ㅋㅋㅋ 재밌어요 ,10
관람객상상 이상의 공포영화? ,9
신선한 소재 속에 숨어있는 뻔한 클리셰 ,2
관람객이것도 영화냐 이놈들아유튜브가 훨씬재밌다 ,1
어스: 어 거지 스 릴러 만삼천원에 꿀잠잤으면 손해는아닙니다 그럼20000 ,3
진짜 OO노잼 망작 코미디인지 공포인지 모르겠다 ,2
평점 낮은게 이해 안감. 연출 최고. 겟아웃에는 실마리를 다 줬으니까 존잼이라면서 감독이 독을 품고 연출했는데 왜 평점 이렇지? ,10
서사가 빵꾸난걸 상징으로 떼우려는게 제일 없어보이는 거라는 걸 감독이 언제 깨달을지 모르겠다. 쫄리는 건 있는데 너무 힘빠짐. 게다가 뻔한 반전이 오히려 구멍난 서사를 돋보이게 해준다. 뭐가 대단하다는 건지. 상징만...,4
이거 노잼이라고하는사람들은 영화볼때 생각안하면서 보는것들임 ,8
과소평가 된거같네요 추천합니다 잼게 봤어요 ,10
진짜 재미없음 개노잼 이에요 보지 마세요 ,2
 소재빨이 다한 영화. 도무지 알 수 없던 밀실살인의 범인이 결말에 귀신이었다고 하는 격. 개연성 전혀 없고 억지. 영화 중간 중간 블랙 코미디도 한국인은 웃기 힘들고. 중간중간 번뜩이는 미장센 정도 봐줄만. ,4
생각하는게 싫어서 극한직업이나 보는 사람들한테는 어려운 영화 ,8
많은 넷플릭스 영화 처럼 좋은 주제로 죽쒔음반정도 봐도 반전 다 알게됨 근데 그 반전이 다야 설마 이정도로 무성의 하게 끝낼줄은 몰랐다 ,1
실망적임. 나름 반전을 주려 했지만 너무 억지스러운 스토리임. 조조로 봤는데고 돈아깝다 ,5
관람객미친 영화다 진짜 무조건봐라 ,10
돈 받고 봐야하는 코메디..시간 때우기도 아까움~~^^ ,1
의도는 알겠으나... 휴... ,2
영화가 아닙니다 돈날리고 시간날리고 정신세계 날ㅇ리고 ,1
아 진짜 별로이 그냥 스트레스만받아가는느낌 ,1
중간에 설정오류있어서 집중다깨짐 엉성하고 뒤엔 괜히반전주려고 억지로 끼워맞춘느낌 ,2
영화로 만들면 좋겠다는 생각을 너무 급하게 실행에 옮기면 이렇게 되어버리고 말것. ,2
코믹영화로는 추천 합니다 ㅋ 공포스릴러를 생각하셨다면 함정임 ㅋ ,1
속지마세요 여러분 으아아아아 ,2
핵 노잼....  무료다시보기 나오면  보세요! 진심 ,1
진짜 내가 처음으로 댓글 단다 이딴 쓰레기 영화 보지마라 같이 보러간 사람한테 미안하다 말 할 정도다 진짜 ,1
진심 썩창입니다.. 현실성 없는 전개가 몰입을 방해할뿐더러 영화에서 무슨 현실성을 따지냐라고 아무리 이해해보려고해도 저능아가 아닌이상 이해하기 힘들 것입니다. 이 영화를 재미있게 보셨다면 본인의 지능상태를 한번쯤은 ...,1
시나리오 검수는 하고 만든거냐?? 안에 숨은 뜻을 넣기전에 얼마나 재밌을지 생각하고 만들어라 그럴듯한 의미를 담기위해 본연의 재미를 죽인게 종영전의 무한도전이랑 같은꼴이다 내 말에 공감하는사람 천명은 넘을듯 ,2
영화보고 나서 이렇게 시간과 돈이 아깝다는 생각이  처음 들었네요.. 이 영화가 왜 평점이 높은지 1도 이해가 안가요.. 제발 보지 마세요..  이걸로 돈 벌면 다음에 똑같은 영화 또 만들 것 같아요.. ㅠㅠ ,1
은유와 비유. 그것을 이해해야만 재밌을 수 있는 영화는 실패한 상업영화다 뻔한 메타포 복선을 그럴듯한 메세지 전달로 숨기려드는 전형적 비급 영화 재미없다 라고 하면 한국인은 복잡한걸 싫어해서로 시작하는 자국민 까내리...,1
이게 재밌다구..? 어이가 없네 ,1
콜드체이싱 버금가네 집에서 뉴스 보는게 더 재밌음 ,1
중간에 나오고 싶은걸 그냥 포기하고 앉아있었다. 겟아웃의 신선함에 반해서 무조건 본건데 대실망!무엇보다 유치해서... ,2
ㅜㅜ노잼이에요 실망.... ,2
조잡하네 이건 아니지 진짜루 ,2
관람객긴장감최고입니다 반전도 좋아요 ,10
관람객갠춘 이 조그만한 영화에 메시지를 너무 많이 박아놔서 해석하기 버거움 ,6
지루했습니다. 전혀안무섭구요. ,2
초반에만 흥미진진하네요 중후반은 지루해요 ,3
이건 아니쥐....많이 실망 했네요~ㅠ ,2
오랜만에 느껴보는 신선한충격 ,10
재밌어요 좀 기괴하도하고 ,8
방금 보고 왔는데 영화가 구림. 도플갱어라는 흥미진진한 소재를 개똥으로 말아먹네. ,5
개연성 개연성 거리는데 정확하게 뭐가 개연성이 부족하다는거죠?? 진심 궁금해서ㅋㅋ저는 재밋게 봤습니다 ,10
관람객겟아웃에 이어.. 감독은 미쳤다 ,10
개연성 없는 스토리전개. 상식적으로 이해할수 없는 짜맞추기 스토리. 관객들 놀라게 하려고 만든 영화느낌. 최소한의 이론은 맞아야 하는건 아닌지. ,3
공포도 익숙하지 않고 스토리도 익숙하지않은데 좋다 ,10
"내용, 배우들의 연기, 연출이 뛰어난 영화 ",9
입소문은 괜히 나는게 아니었네요ㅎㅎㅎ ,10
오랜만에 재미있게 본 영화랄까ㅋ ,10
"난 겟아웃보다 어스가 더 좋았다.대부분의 사람들은 내용을 이해못하고선 그저 이 감독의 영화를 공포로만 봤다면 정말 불쌍하다.엄청난 배우들의 연기,억지로 끼워맞춘 듯한 결말이긴 하지만 정말 좋았다.우리는 우리가 누구인...",10
관람객쓰레기 개연성 하나도없고 반전도 개연성이없음 ,1
이게 왜 높은평점 이죠?영상미는 좋음 ,2
"상징도 부족하고 개연성, 설정 모든 것이 미흡한 한마디로 졸작 ",2
이 영화가 재미없다고 말하는 사람들은 이해력이 딸리는... 읍읍 ,9
마지막 반전 1분을 위해 115분을 쓰레기로 만든영화 ,2
도저히 북미감성은 못따라겠다. 이영화가 이렇게 고평가받을만한 영화인가?  전혀 동의할수없다. 호러장르로써 긴박감과 무서움을 줬는가? 전혀아니다. 그렇다고 스릴러적 액션과 반전요소를 갖췄는가? 그것도아니다.예상가능한결...,4
빨간옷 집들어올때부터 영화 망했다 생각함 ,1
예고편이 더 잘 만들었음. 초반엔 스릴있는데 중반부터는 스토리가 자연스럽지 못 함. 특히 서양공포영화의 특징으로 굳이 도플갱어를 쫒아가서는 일을 만듬. 그 외에도 억지스런게 많아서 몰입도가 떨어짐. 어른들도 꼼짝못하...,1
기대치가 너무 높았다는 사실을 제외하더라도 별로인 영화였습니다. 구글에 이동진 평론가 단평이라고 떠도는 글이 가짜가 아닐까 의심이 들 정도입니다.  설마하시는 분들은 혼자가셔서 보기를 권합니다. ,2
나만 무서웠던건지 뻔한내용이라해도 진짜 무서웠음...중간에 나가고싶을정도로 진짜 배우들이 고생한게 티가날정도로 OOO기였음 ,10
아 존나 재미없네 시끄럽기만 개시끄러움 ,2
"겟아웃만큼의 스토리,연출,흡입력을 기대한다면 비추.참신한 소재만 생각하고 볼 거면 추천 ",5
제발...보지마세요...정말....2시간 전의 나를 말려주고싶다. ,2
영화 본후: 웨얼이스 마이머니?영화: 겟 아웃 ,3
할인받아서 2500원봣는데도 시간아깝긴 처음iptv 깜짝할인 1000원으로 봐도 돈아까움 ,2
관람객잣어요..진심 인간복제 위험성을 알리는거같은데 다소 이해하기어려운 내용.. ,1
감독이 어떤 의미를 전달하고 싶은지 전혀 파악할 수 없었습니다. 배우들의 연기력은 엄청났고 사운드 역시 좋았지만 은유와 암시의 사용이 과한 나머지 즉각적인 해석이 불가능했습니다. 감조차 잡히지 않아요. 의문을 풀지 ...,1
관람객아 당분간 영화관은 안가고 싶어지는 영화였네요...겟아웃이 훨씬 좋습니다! ,1
진짜 너무 노잼;;공포스릴러보면서 졸았던적은 처음이다ㄹㅇ ,1
그냥 아무생각없이 보다 끝나는영화 ,2
관람객예매했으니까 끝날 때까지 그냥 봤다. 전혀 새롭지도 참신하지도 공포스럽지도 않다. ,1
무서운것도 없고 놀래키기만 하는것 외 내용도 별로 ,1
왠만하면 1 안주는데.. 보러갈 분이 있을 거 같아서.. 공포영화 아니고 코믹영화도 아니고 무슨 장르인지 모르겠는 영화다.. ,1
진짜 재미없다  돈아까웟음 ,1
재미없음 ㄹㅇ 시간낭비 ,1
관람객정말 시간 가는 줄 알고 봤어요~ ,1
"개연성 없는 전개, 흐지부지한 끼워맞추기 식의 결말 ",1
겟아웃을워낙재미있게봐서 정말기대많이하고봤는데... 음..이번번좀.. 조금난해하기도하고 시종일관계속 무섭고ㅠㅜ마지막은반전인가아닌가 햇갈리고그냥 그렇네요 ,4
겟아웃보다 훨씬 별로다. ,6
영화 보기 전에 평점 읽는거라면 그냥 저 믿고 보지마세요 역대 최악의 영화입니다. 복선 하나 깐거를 마지막에 밝히려고 2시간이나 뻘짓해대는 영화에요 재밌게 보러갔다가 수준이하에 전개과정에 잠들뻔했네요 이 영화가 재밌...,1
정말..별로입니다... ,2
6점정도로 생각하지만 평점알바땜에 1점줌무난한 망작 ,1
시간아깝구 돈아깝구   딱 겟아웃 까지만이였당.  너무갔다 ,1
어스 기대치가 너무 많앗나봐요 ㅜ중간중간 다들  웃어요 ㅋㅋ보신분들은 무슨뜻인지 아시죠??  ㅎㅎㅎ ,1
"토끼,가위,복제인간,성경구절 등 숨은의미를 가지고있는 장치들은 많이 보이고 심오해보이나 너무 재미없이 영화가 진행되어 마지막 반전마저 재미없게느껴짐... ",1
메시지 의도 해석 다 찾아보고 좋은거 알겠습니다. 근데 영화가 매끄럽지 못해요 널뛰기가 심함. 호러면 호러답게 만들고 예술이면 예술답게 만드는게 좋다고 봅니다. 너무 욕심 부린 영화는 보고나서도 계속 찝찝함 ,1
초반까진 정말 무섭게 연출 잘했다고 생각하며 봤는데...그다음부턴 걍 장르도 주제도 모르겠음 ,1
진짜 OOOO영화 ㅋㅋㅋ와시간아깝다첨으로 ,1
의미부여 하는거 좋아하는애들은 영화보고 아가리 털 생각에 풀발기하면서 달려들기 좋은 영화임 ,1
관람객와 이거 평점을 10점??2점밑으로 없어서 2점준다. 영화보고 나왔는데 기분 더럽네 아 ,2
진짜 개별로 씹노잼 공포는 무슨 액션영화아님 그리고 성경구절 떡밥 오지더니.. 그럴거면 걍 날짜를 빼빼로데이로 바꾸지 그랬냐.. 문화의날말고 다른날 제값주고 봤으면 돈아까워서 울었다 ,1
 1점도 아깝다... 마케팅에 완전 속았네...ㅋㅋㅋㅋ오랜만에 보는 역대급 병맛.. ,1
글쎄요. 시사점 스토리 전개 음악 등은 좋았다고 생각하지만 막상 영화를 보고 나오니 찌르고 부수는 비급 영화같다는 느낌을 지우기가 힘드네요. 반전포인트도 생각보다 찾기 쉬웠는데 마지막에 대단한 것 마냥 밝히는것도 좀...,4
"문화의날 할인으로 본영화,상영중간에 나와버린 몇 안되는영화. ",1
"이게 해석이 필요할 정도의 영화인지 잘 모르겠다. 너무 실망스럽고,희대의 망작인 '고사; 피의 중간고사' 보다 못하다고 느낀 영화는 처음이다. 공포장면은 예고편에 다 있고, 무엇보다 스토리와 개연성이 ...",1
의미는 자연스럽게 부여되는 것이지 억지로 끼워맞추는 게 아니다 ,1
뭔그지같은영화야 빡치네진짜 ,2
돈 많 으 시 면 보 세 요 . ,1
OOO기 노잼이다 차라리 덤보 볼 걸 그랬어...겟아웃 감독이래서 믿고 봤더니 초반 시작하자마자 결말 이미 예상가고 그놈의 미국횡단자선기부 미국놈 코드들 한국은 이해 못해! ,1
기대감으로...실망감으로... ,5
웬만하면 평점 귀찮아서 안다는데 너무 재미 없어서 신경질이 나는 영화였음 ,1
기대를 너무햇나..겟아웃보단.. ,2
"평론쟁이들이 떠드는 미국의 산재한 문제는 미국인이 아니라서 이해를 못하겠고, 뭐 이민자 장벽에 대한건가? 그런거라면 정말 못만든 영화. 초반 가족들의 등장까지만 완벽했고 뒤로 갈수록 대체 무슨 영화인지 갈피를 잡을수...",3
겟아웃  너무 잼나게 봐서 믿고 봤는데 대실망입니다. ,2
정말 시간 아까움 안보시길 개연성 ㅈ도 엄고 걍 어처구니 없는 영화 공폰데도 전혀 공포스럽지도 않고  전개  대사 정말 수준 이하임 ,1
나만 재밌게본건가 엄청 재밌었는데 ,10
가족이 집에서 대면하는 장면은 2주 넘게 찍었다고 하네요... 그래서 그런지 그 장면은 매우 훌룡했지만 전반적으로 아쉬움이 남는 영화입니다 겟아웃 하위호환 ,6
업과 다운의 개연성이 아쉬움 ,7
겟아웃보다 비현실적이고 설득력이 부족해서 조금 별로였음 ,6
진짜 비추 완전 비추나 혼자 당하고 싶다. ,1
웬만하면 평점좋은것맛남기는데 개연성최악 공포는기대도하지마세요 겟아웃은 잘만들엇는데 이건b급그이하입니다 ,1
겟아웃 감독이라길래 봤는데 집중도 잘 안 되고 어수선하고 전반적으로 별로임. ,1
정령 겟아웃감독이 만든 영화란말인가.. 흑인나오는거말곤 공통점이없자나!! 안드로메다급 전개.. 굳이 볼이유가? ,5
장난하나 지금? 공포도 아니고 스릴러도 아니고 그렇다고 코믹하지도 않고...중구난방 총체적 난국인 영화 ,1
하... 영화 전체적인 스토리 구성은 좋았는데.. 중간에 코믹적인 부분과 약간 B급 갬성만 없었더라면 하는 아쉬움이 남네요. 캐비어에 케찹 뿌려먹는 느낌이네요.. ㅜㅜ ,7
한편의 블랙코미디. 맥 빠지는 스릴러. ,5
미친영화임..배우들의 연기력에 진짜 감탄함 ,10
설정은 좋은데 너무 허접마지막 반전도  그닥  모르겟음 ,4
재밌었는데왜케평점낮아 ,10
쓸데없이  노래만 비장하구만 ,2
rrgrrrrhrrrtt ,2
어두운곳에 흑인들 은신술 씁니다 ,7
,9
스포일러가 포함된 감상평입니다. 감상평 보기덜하지도 과하지도 않는 스릴러의 정석 작품이라 느꼈다. 다만 토끼가 어떤 역할을 하는 부분인줄 알았는데 단순 맥거핀에 불과한 것이였다. 영화 이후의 이야기가 궁금해진다. ,8
난해하네 대체 무슨말을 하고싶은건지. 조던필 제작작품은 주요배역이 전부 흑인. ,4
억지 스토리.. 감독의 전작 겟아웃 느낌  답습.. 마지막 반전만 괜찮았다.. ,5
스포일러가 포함된 감상평입니다. 감상평 보기어우 답답해 남자 다리 절면서 여자 말드럽게 안듣고 그와중에 딸램 차문잠그고 엄마는 차에서 왜 내리고 ,2
보다 졸렸습니다. ,1
전개가 상당히 신선했다. 이렇게 진행되리라고는 생각 못할정도로 흘러간다 ,6
ㅎㅎ;; 너무 재밌네요;; ,1
"스포일러가 포함된 감상평입니다. 감상평 보기근데 마지막 반전에 도플갱어가 본체 소녀 여주를 놓고 지가 지상으로 나간건데, 여주도 수갑 풀면 나가는 길 찾아서 나가면 되지 않나? 아무리그래도 당시 유아도 아니고 초등학생정도 지능으로 이십여 년을 못나갔다는게 좀...",7
