,review,score
92,호불호 너무 너무 갈릴 영화 유전이 정말 내 스타일이다 싶으신 분들만 보세요 ㅋㅋ 저도 유전 좋아했는데 이건 더 충격적이네요 그래도 감독색깔 뚜렷하니 좋아요,8
93,유전을 재밌게 본 나로써 이 영화가 너무 재미있었다 하지만 확실히 호불호가 갈릴듯,8
94,요앙원에서 남은 일생을 보내며 죽는 노인보다 모두가 지켜보는 높은 절벽에서 떨어져 죽는 노인의 죽음이 더 값진 죽음일까 그것은 신념과 죽음 이후에 대한 믿음에 대한 차이이다 일반 사람이 사이비에 빠지게되는 과정을,10
95,멀리서 보면 희극 가까이서 보면 비극,10
96,감독이 진짜 변태임 유전에선 청각으로 긴장을 조성했고 미드소마에선 시각으로 긴장을 조성함,10
97,화사하면서 끔찍하고 찬란하면서 기괴하고 전작인 유전에서 시원찮았다면 이번 영화에선 사람 제대로 미치게 함 그러티 요거이 아리 에스터디,10
98,영화 보고 왔는데 하아 하아 밖에 기억이 안 난다ㅋㅋ,4
99,감독이 공포의 본질을 정확하게 건드렸어요 오랜만에 제대로 된 공포물 본 것같아요 더 무서운건 실제 과거에 저런 마을이 있었고 지금도 어딘가엔 있다는거죠,10
100,개인적으로 유전을 재밌게 봐서 보고 왔는데 전편보다 숨겨져있는 표현들 찾는 재미가 있었어요 호불호 갈린다는 평 듣고 갔는데 완전 극호입니다 추천이에여,10
101,보고 나서 정신이 너무 피폐해졌어요배경음악부터 스토리 촬영 다 참신하고 너무 잘 찍어서 더 기분이 안 좋아요 속이 너무 안 좋아요근데 중간중간 웃긴 장면 있어서 더 기분 안 좋음,10
102,감독의 의도는 알겠지만 다소 과한 연출과 긴 텐션으로 힘듬,7
103,기괴한 느낌이 강한 영화입니다,6
104,기빨리고 나온 느낌ㅠㅠㅠ,9
105,최고 썸남잊는데 도움됨,10
106,감정선을 따라가면 무섭다,9
107,비위 상해요 뭘 먹이는거야,4
108,솔직히 이거 찍은 감독은 지가 뭐 잘났다고 생각할 것 같은데 평점들 보면 기대하는 사람들 있을텐데 그냥 미친사람들 과 정상인  그리고 정상인 중 미친사람이 보여주는 시간 분의 정실질환 쇼 입니다,1
109,안본 뇌 삽니다 아 영화보니까 이 말조차 고어스럽네 대체 왜 봤지 내가,1
110,이 영화보고 구역질이 나서 저녁도 걸렀습니다 한시간 동안 속이 울렁거렸고요 고어는 원래 그런 맛에 보는 거지요,10
111,플로렌스 퓨 연기는 단연 최고다 정말잘한다,8
112,내가 아무리 수많은 영화를 봤지만 이영화 만든 작각 감독 연출가 이런걸 연기한 배우들 모두 미쳤다 돌아도 한참 돌았나보다 남는건 이거 만든 사람들 돌아도 완전 돌았네 라는 생각뿐,2
113,개인적으로 그렇게 재밌게 못 본 영화 호불호가 확실히 갈릴 거 같고 처음부터 끝까지 텐션이 똑같고 지루한 영화 고어틱하며 영화의 장면이 울렁거리는 게 많아서 다 보고 나왔을때 속이 울렁거렸습니다,3
