,review,score
173,전혀 상상치도 못한 반전이었다 이 당시의 쏘우는 나름 철학도 있었고 정말 쩔어줬다,9
174,엄청난 반전뒤의 관객을 지독하게 괴롭힐 결말 이런게 반전 영화의 묘미가 아닐까,8
175,사실 난 너희들을 지금껏 옆에서 지켜보고 있었어 이게 최대 반전,10
176,반전을 보자고 분동안 참았다,5
177,직쏘 살해이유가 좀 어이없음ㅋㅋㅋㅋ 저정도면 뭐 생전에 지한테 막말한애들 다죽여야할듯,5
178,기가 막히는 반전이라기보단 맥 빠지는 반전 반전이고 뭐고 남는 건 잔인함뿐,6
179,그래 뭐 반전영화라고 하면 할말은 없는데  뭔 영화가 이딴식이야 시간버리고 눈버리고 톱으로 발자르고 총쏘고 그때 쳐 때려버리고 싶더라 그 의사놈 그리고 엥엥거리기만 하는 아담인가 뭔가 암튼 내 기준에선 절대,2
180,흑인 개답답 뇌가 없는듯 총은 뒀다가 어디다 쓸려고 몸으로 총든애를 이길려고 해 그리고 동양인 좀 넣지마라 제임스 완 노답아 지가 동양인이라고 동양인 남자형사 여자비서 발연기 정말 너무하네,4
181,분도 제대로 안나온 엑스트라가 범인이라는게 놀라울반전이냐 ㅋㅋㅋ,6
182,꼼짝않고 그 오랜시간을 누워있을 정도면 넌 이미 인내심과 체력에서 곧죽을 놈은 아님,1
183,대초반에 보고 완전히 빠져버렸던 영화 충격적이었음,10
184,배우들 연기가 굉장히 훌륭하고 전반적인 스토리 전개와 연출과 구서이 훌륭합니다상당히 재밌게 봤어요,10
185,년에 보고 년에 다시 봄 역시나 역시군,8
186,제목부터 갓벽한 제임스 완의 등장,8
187,절름발이가 범인이다,10
188,내가 정신을 차렸을 땐 엔딩 크레딧이 올라가고 내 침이 턱 밑으로 흐르고 있었다,10
189,니가니가니가왜거기서나와,10
190,마지막에 경악을 금치 못했다,9
191,저예산으로 대박쳤으니,7
192,연출은 무난하지만 각본이 뛰어나고 마지막 장면의 충격이 모든걸 커버했던 영화 다음 영화인 데스 센텐스와 데드 사일런스는 망했지만 이 후에 인시디어스와 컨저링이 대박나면서 분노의 질주더 세븐과 아쿠맨까지 승승장,6
193,쏘우 시리즈의 시작을 알리는 대작,10
194,긴장감 두 스푼에 잔인함 한 스푼,8
195,쏘우은 나름의 반전이 있어요,7
196,단순한 고어물이아닌 철학이 담긴 영화,10
197,볼까 말까 하다가 봤는데 나쁘지는 않네요 반전은 인정합니다,6
198,마냥 잔인한 영환줄 알았는데 상당한 반전과 재미가 있음 극단적인 상황에 대한 주인공의 열연도 큰 역할을함,10
199,굿ㄱ굿굿굿굯굿굿굿굿굳,10
200,반전영화의 최고인 쏘우마지막장면은 진짜 상상도 못한 영화 시리즈가 편까지 나왔지만 다 이어지는 시리즈라 한번에 몰아보는거 추천,10
201,와이프랑 연애할때 영화 얘기하다 쏘우 본적 없다해서 같이보자고 꼬셔서 봤는데 반전에 감탄하면서 욕 터지더라최고의 반전영화,10
202,진짜 반전 대박 지금이야 다 스포로 알려져있지만 처음봤을때 충격을 잊을수없네요,10
203,고등학교때 친구들이랑 반에서 다같이 보고 년만에 다시 본 영화 보면서 그시절 친구들이랑 다같이 무서운영화보던 생각이 많이 났다 ㅎㅎ,8
204,역시 믿고보는 제임스완,10
205,처음 보고 충격 먹었지 난 식스센스보다 더 쇼킹했음 ㅎ 스릴러계의 교과서임,10
206,처음 이 영화의 결말을 모른채 관람했던 소름을 아직도 기억한다,8
207,약간의 반전 강박 속에 돋보이는 스릴 연출,6
208,반전이 진짜 놀라웠다 아주 재밌게 감상함,10
209,캬 씨발 번째 보는데 진짜 명작이네,9
210,편만큼은레전드인정해야지,10
211,음 괜찮네 아이덴티티 이후 간만에 만족한다,10
212,쏘우는 이 최고다 모든시리즈가 이 최고긴하다만,10
213,쏘우 시리즈 제일 처음본게 이었는데 그날 어지러워서 잠을 못잤었던 쏘우은 진짜 잔인한 장면도 딱 필요한 정도로만 나와있고 반전도 오지고 왜 쏘우 부터 보게됬을까 내용 도 없고 잔인하기만한 극혐영화,8
214,반전을 알고 봐서 충격이 반감되었지만 그럼에도 충분히 재미있고 괜찮은 영화 점 시리즈 정주행하고 다시 평점을 매긴다 반전을 몰랐다면 정말 아쉽다 다른 쏘우 시리즈와 달리 독보적이다 장르적인 가치로 점,9
215,지린다 진짜 꼭봐야됨 이건,10
216,마지막 반전을 위한 플롯도 공포영화로써 충분하다,8
217,센세이션한반전이있는 내인생 최고의 스릴러영화,10
218,반전모르고 보면 정말 ,10
219,반전을 모르고 봤는데 소름끼쳤음 반전을 알고 봐도 재밌다고 하네요 반전도 반전이지만 영화의 메시지 교훈이 있어 좋네요,10
220,진짜 반전에 소름돋아서 너무 무서웠어요 단순히 깜짝놀래키는 공포가아닌 머리를 팍 치는 공포라고해야하나,10
221,반전의 충격은 아직까지도 생생하다,8
222,제임스 완 감독이 괜히 공포영화계의 떠오르는 거장인 지 알게 되었다,9
223,반전 영화임을 알면서도 맞추지 못하였다,10
224,개인적으로 좋아하는 스토리는 아니지만 영화 끝까지 끌고가는 반전에 점수드립니다 형사나 지하실 속의 인물이나 답답한면이 많았지만 고든 부인의 작은 사이다에 위안을 찾으려고요 하그래도 결말이 충격적이어서 씁,8
225,마지막 생각치도 못한 반전 때문에 괜찮았다,7
226,쏘우 시작점 공포영화 좋아라하는 나라도 이넘의 영화 시리즈는 뒤끝이 영 찜찜하다,7
227,쏘우 특유의 긴박한 상황시 카메라가 어지럽게 빨라지는 효과의 시초,10
228,쏘우라는 영화가 나온게 반전,9
229,으으 존나 범인은 잡히지도 않고 반전은,6
230,결국 살아있다는 것에 감사하며 살라는 교훈을 주는 것인가,7
231,처음 봤을때 그 충격을 잊을 수가 없다    ,8
232,역대 영화상 가장 번거롭고 부지런한 잠재적 살인마 직쏘,8
233,망할 친구녀석이 스포일러를 해버려서 마지막 반전을 안 상태로 봤지만 알고 봐도 재밌었다 공포 스릴러 명작,10
234,고때보고 충격받았었는데ㅋㅋ근데 편 이후부터는 비급영화로 전락해버림ㅠ,10
235,중딩때 본기억있는데 기억이 안나서 부터 정주행중인데 개잼있다 ㄹㅇ루 편 다운중 ㅎㅎ,7
236,이거슨 진리 쏘우는 진리,10
237,나같으면 다리 못 짤라요 ㅡㅡ 짜를 바에는 그냥 미션 완수하고 탈출하지,10
238,내인생 최고의 반전영화,10
239,뜬금없이 생각나서 다시 봤는데 지금봐도 지리는구나 당시에 정말 엄청났다편은 레전드,10
240,모르고 봤었으면아쉽다,9
241,쏘우중에서 최고명작 그것도 년도 개봉이면 년도때 만들어진거라는건데 그당시 이정도영화면 최고중에 최고의 영화라고 손꼽혀도 무방하다생각함,10
242,평점 똥싸지르는것들 년 개봉당시로 돌아가서 처봤음좋겠네 여러 반전영화 수작들이 있지만 이정도로 놀라웠던건 아이덴티티 이후 처음이자 마지막인듯,10
243,말이 필요없는 공포영화,10
244,이뒤로 내가 반전에 잘 안놀랬다,10
245,반전반전잔인너무좋아,9
246,마지막 반전에 소름이 쫙 게임 오버에 소름이 쫙,10
247,개인적으로 공포영화 재미없어서 안보는사람으로서 유일하게 손에 꼽는 영화 일후 큐브 그리고 쏘우,10
248,이보다 더한 반전있는 영화는 본적 없습니다 손에 땀을 쥐게 하는 스릴러 현재와 과거를 번갈아 보여주며 스토리의 퍼즐을 맞추는 게 즐거웠습니다 그리고 마지막 마지막 한 조각에서 결정적이고 큰 반전에,10
249,그렇게 장시간 의사를 속일수 있다는 건 좀 말이 안되지만 그럼에도 불구하고 쏘우편은 공포영화를 말할때 꼭 언급을 해야할 레전드급이다,10
250,영화를 보고 있는 동안 그리고 보고난 후에 받은 충격으로 치면 이게 단연 등이다 유주얼 서스펙트의 뒤통수와는 전혀 다른 종류의 충격,10
251,왜 이유없이 사람을 죽이는지 모르겠어요 왜 그래요 정말 영화 자체는 긴장감 넘치고 좋은데 주인공들이 너무 불쌍해요,9
252,살아있다는 것에 소중함,8
253,쏘우 씨리즈 중 가장 이유있게 잔인했다 나머진,10
254,충격적인 결말 충격적인 시리즈의 시작,10
255,쏘우는 편부터 편 까지 다 봐야함,10
256,반전을 알고봐도 볼만한 영화,8
257,   ,10
258,한숨푹 자다 일어났더니 사람들이 경악을하네,10
259,역대급 반전영화중 하나인 쏘우 쏘우의 전설이 시작되자 끝나버린 편 편부터 매우 실망적,10
260,사람의 편견을 깨버리는 영화 이 영화는 스포 안당하고 보면 정말 뒷통수 쎄게 후려맞아서 감탄사가 나올 정도로 반전의 묘미가 있음 보는걸 정말 추천드려요,10
261,상당히 엉성하긴 하지만 쏘우 씨리즈를 탄이나 나오게 한 원천 쏘우 많은 이들이 의문을 가진 도대체 전기 충격 스위치는 뭘로 눌렀는지는 여전히 억지 설정이었지만 후반부 연타 뒤통수는 어찌 됐건 인상적 그,8
262,전설의 시작좁은 지하실에서 인간의 선한 측면과 이기적인 측면을 모두 볼 수 있었고 반전의 연속이였다,10
263,박수칠 때 떠나셨어야 하는데 문이 닫히는 장면은 정말 압권,10
264,형만한 아우 없다,8
265, 울엇ㄷ ㅏ,10
266,결말 알고보면 정말 재미없음 사전지식 없이 보면 최고,10
267,나만 재밌나 정말 그런건가,10
268,반전을 알고봐도 재밌다 은 잔인함보다는 내용을 위주로봤음,9
269,전설의 시작과 동시에 끝,10
270,색다른 공포물의 스타트,9
271,수많은 반전영화가있지만 마지막장면에 제대로 놀랜영화는 이것밖에 없었다,9
272,처음 봤을대 그 충격은 정말 오래갔지,9
273,다시봐도 전혀 지루하지가 않고 잼있군살아있는것에 감사해야 되나,10
274,잔인하게 싫어서 점 깍았지만 이 영화는 정말 잘 만들어진 영화이다,9
275,보고 소름돋았음그때 당시에는 참 신선했지 범인놈도 참 근성이 쩔어서  그 차가운대 계속,9
276,마지막 장면은 다시 생각해도 신선한 충격이다,7
277,쏘우 덕에 스릴러와 반전영화에 관심을 갖게 됐다 레전드 명작 중의 명작이다,10
278,마지막 반전만을 위한 영화 시리즈물의 시초에 대한 경의를,8
279,처음 봤을때 그 충격이란,10
280,편이후로 다 반전도 시시하고 잼없다고 하지만 편은 몰라도 속편들은 반전으로 보는 쏘우가 아님 쏘우가 얼마나 작품성이 뛰어난 작품인데 선입견으로 이걸 못 봤으면 나 평생 후회함,10
281,까지 다봣지만정말 퍼즐같은 영화임 잔인하지만 반전영화는 가 짱임,10
282,군대에서 본 영화 그 충격은 아직도 잊을 수 없다,10
283,역대급 최고의 반전영화 이정도의 충격을 안겨줄 반전영화가 앞으로 또 나올수 있을까,10
284,감독사진보니 의외넹ㅋㅋ멋있는반전영화입니다,10
285,요소 하나하나 공포스럽다,7
286,눈에 보는것만이 진실이아니다 저예산 공포물에 한 획을 그은 작품,10
287,머리와 몸통이 따로 논다,6
288,캬 완전 최고 아ㅠ,10
289,머리가 산산조각나다,9
290,시리즈중 제일 재미있고 제일 반전이 충격적이고 볼만하다,8
291,좁은공간에서 벌어지는 심리싸움과 생각지도 못한 반전에 놀람,10
292,최고의 영화에 평점이 너무 낮네요 점은 되야지 ,10
293,참신하고 영리한 작품,10
294,미친반전개쩐다,10
295,은 정말 충격이었다 만약 내가 부터 보지 않고 이것부터 보았더라면,10
296,내가 이걸 초 때 봤었던가 당시 브로드앤티비로 봤었는데 아직도 잊지 못하는 결말 정말 소름돋았다 그리고 정말 편에서 끝냈어야했다,10
