,review,score
34,평상시에 보던 공포영화와는 다르지만 계속 긴장한 상태로 관람할 수 있어요 물론 호불호는 매우 갈릴듯 합니다 하지만 신선한 공포를 원하신다면 추천합니다,8
35,오컬트 영화 장르 자체가 사실 고전적 느낌이 많이 나지만 여기에 현대적 연출을 더해 웰메이드 공포영화가 탄생했다 깜짝 놀래키는 타공포영화보다 곰곰히 생각해보는 결말도 좋았고 배우들 연기 정말 압도적이었다,10
36,무서운 영화 좋아하는 사람들은 꼭 봐야할 영화 전방위적으로 무섭습니다 심장이 아직도 벌렁거려요 아무래도 청심환 먹어야할지도 ㅠ ㅠ 마지막 부분에 싸운드가 넘 무서워서 귀막고 봤어요 낮에 보길 추천합니다 무서,10
37,영화관에서 나오면서 혀로 그 소리를 내어 보았다,8
38,중간 전개가 조금 아쉽지만 오컬트적인 요소들이 매니아들은 좋아할만함 소재가 한국에선 문화적으로 잘 안먹혀서 호불호가 갈리는듯하네요 영상미와 음향이 정말 좋습니다 오마주한 마지막씬이 인상적이에요,8
39,이런게 공포영화지 갑툭튀 같은 인위적이고 뻔한 수법이 아닌 공포감이 무엇인지 공포 그 자체를 느끼게 해주는 신선한 영화 한번에 이해가 안가는 떡밥들이나 결말때문에 호불호가 극명하게 갈리는 듯,8
40,재미없다고하는 사람들은 곡성이나 겟아웃보고도 재미없었다고하는사람들 같네요 저는 완전 재밌게 봄 강추,10
41,엄마의 다락방 헤드뱅잉씬과 매달려있는 씬이 많이 충격받음,9
42,컨저링 라이트아웃 같은 상쾌한 호러가 아닌 심리적으로 관객을 후려패는 기말고사 하루 전날 같은 영화,9
43,진짜 잘 만든 오컬트 걸작 와 미친 연기생각할수록 무섭다,10
44,리뷰 처음 써봅니다 댓글들에서 재미없다고 하는데 저는 공포영화를 챙겨보진 않지만 정말 신선하고 영화에 대해 집중하고 생각을 하면서 볼 수 있는 사람이라면 점점 알면 알수록 조여오는 공포와 각각 배우들 연기력 진짜 미,10
45,점 밑의 평점들은 거르시면 됩니다 보세요,10
46,쓰윽싸악쓰윽싸악쓰윽싹쓰윽싹쓱싹쓱싹쓱싹쓱싹쓱싹쓱싹쓱싹쓱싹쓱싹쓱싹쓱싹쓱싹쓱싹,9
47,깜짝깜짝 놀래키기보단 불쾌하고 불안하고 찝찝하게 만듬 잘 만든 영화인거 같긴 하다 곡성이랑 더 위치 느낌이 듬 결말이 아쉽고 엄마가 연기 잘함,8
48,호러영화에 내성이 없으면 시간동안 고문당하는 영화,9
49,그저 깜짝깜짝 놀라기에만 급급한 류 공포영화에 익숙한 애들이나 지루하다고 까겠지실로 오랜만에 품격있는 호러물 봤다,10
50,갑툭튀는 아닌데 음향 여주의 연기 편집이 오묘하게 신선하네요 이런식으로도 풀어나갈 수 있구나하는 걸 보여주는것 같아요 갠적으로 아이도 있고 누군갈 잃어본적도 있어서 여주에 몰입하고 봤어요,10
51,비쥬얼이나 갑툭튀로 깜짝 놀래키거나 슬래셔가 공포라고 생각하는 선입견을 가진 사람들이 보기엔 이 무거운 긴장의 서스펜스를 이해할 리 없다 특히 조용한 듯하면서도 무거운 사운드는 극의 긴장감을 극대화 시킨다 엔딩이,7
52,근래 본 공포영화중 손에 꼽게 완성도가 높고 무서웠음 ㅋㅋㅋㅋ초반엔 컨저링같은것처럼 뭐 느닷없이 귀신나오고 이런영화가 아니라 생각하고 약간 다르긴했지만 너무 심장쫄깃해서 이거야말로 귀신없이 무서운 영화라는 생각이 들,10
53,찝찝 충격새로운기분신선함그렇게 영화관을 나왔네요 ㅠ ㅠ 감정이입해서 봐서 충격 제대로 받았습니다,9
54,공포영화 잘 안 보지면 개쩌네요 공포영화 좋아하시는 분들은 완전 강추네요,10
55,안무섭다고 말한사람들 잘려고 불끄고 누웠을때 귀에서 딱 소리 듣게 해주세요ㅎㅎ,10
56,가족이라는 이름의 공포,8
57,전형적인 공포물만 편식하거나 익숙해졌다면 보지 마세요 이건 고급스러운 공포영화를 제대로 볼 줄 아는 사람만 재밌게 보겠네요 따분하게 귀신만 대충 각 잡고 튀어나오는 게 아니고 고급스럽게 공포감을 조성합니다 기,10
58,네이버 평점 거르고  평점  라서 봤는데 공포감은 괜찮았음 엔딩만좀 무섭게끝났으면 더 무서웠을텐데,8
59,고급지게 찝찝하고 기분 더러움공포영화 도장깨기러로서지금까지 본 영화중에 젤 무서워씀공포좋아하고 자주보러다니시는 분들이 신선해서 좋아할듯 넘 므서웠음ㅋㅋㅋ,10
60,솔직히 원래 보통의 공포영화를 생각하고 본다면 크게 실망할수도 있다 결말이 좀 잉소리가 나지만 후반까지 끌고가는 긴장감과 기괴함 하나는 여태껏 본 공포영화중 최고였다,10
61,ㄹㅇ 진심 점 테러하는애들 쥬라기공원 알바가 틀림없음객관적인 입장에서 이 영화 나름 괜찮은드ㅅ무서운 장면보다 기괴하고 분위기도 쟡같고 아오 생각도 하기싫음,8
62,평점이 낮은지 개인적으로 이해가 안갑니다 깜짝 놀래키는 요소나 귀신이 갑자기 툭 하고 튀어나온다던지 그런 영화는 아닙니다 하지만 심리적인 요소를 이용해서 영화보는 내내 압박감을 매우 줍니다 보는 내내 그 기괴한,10
63,정말 어디서 볼 수 없던 공포영화 너무 이해가 안 됐습니다 돈을 바닥에 버렸다는 생각에 공포스럽긴 했음,10
64,평점 왜이럼 알바많네,10
65,무슨일이 벌어질 것 같은 불안감 아무것도 할 수 없다는 무력감이 빚어낸 강렬한 악몽,10
66,무섭습니다 내용이 좀 뭐같긴한데 진짜 정신이 피폐해지고 끝나고 나와서도 잠시동안 토나올거같이 정신이 어지러웠음,10
67,공포 소재와 배우들 연기가 좋음 고어랑 호러 합친 느낌으로 신박하게 무서운 영화 배우들 표정이랑 소리랑 단서들에 집중해서 보면 충분히 즐길만함 재미없단 사람들은 이입이 잘 안되서 지루해하는듯 결말은 조,9
68,개인적으로 오컬트영화를 좋아해서 재미나게 봤지만 우리나라 정서상 호불호가 갈릴 영화다 귀신유령 이런건 안나오지만 음향과 연기가 나무랄데가 없어서 긴장하면서 봤다 이영화를 제대로 볼려면 파이몬에 대해서 알고 보심,10
69,보는 내내 숨막히고 심리적으로 너무 괴로워서 친구랑 손 잡고 봤어요 신선한 공포라 결말이 좀 엉성해도 만족한 영화였는데 평점이 낮네요 갑툭튀나 깜짝 놀래키는 공포영화만 좋아하는 사람은 보지마세요 심리적인 공포랑,10
70,영화를 이해하는 능력이 딸려서 재미가 없는거겠지,10
71,엄마가 천장에 매달려서 머리박는 장면은 진짜 엑소시스트 계단 거꾸로 내려오는거에 버금가는 소름이었다,10
72,다른거 떠나서 연기력들이 다들 어마어마함 계속 쫄깃하게 봤네요 진짜 배우들 임펙트가 ㅎㄷㄷ 연기력때문에 점 박음,10
73,최근에 본 공포영화는 곤지암이었는데 곤지암이 시청각으로 사정없이 후두려 패는 폭력적 공포였다면 유전은 시각과 청각이 서서히 사라지는 것에 대한 두려움과 비슷하달까 서서히 눈이 멀고 귀가 먹는 조여오는 느낌 꽤나 재,8
