review,score
관람객무서움무서움무서움무서움 ,5
이거 왜이리 점수가 낮아?깎지마라 아그들아ㅡㅡ ,10
관람객아주마니아주마니아주마니재밌떴따 ,9
관람객생각보다는 그냥그냥이었다 ,6
관람객무서워요 혼자보지마세요 ㅠ ,10
하... 내돈 시이bal ,1
재미없고 흑인 차별하냐? ,2
근데 저못생긴 인형을왜 좋아하는거죠...갠적으로 사람인형은정말싫어...ㅜㅜ ,7
솔직히 무섭진 않은 영화. ,4
관람객음...뭘 표현할려는건지모르겟더라 ,6
관람객무서움아아평점적으려고들어오면안됐어 ,1
관람객컨저링을 너무 재미있게 봐서 그런가요. 악마라는 소재도 그렇고 별로 재미가 없었습니다. ,7
관람객ㅎ대밋다ㅅㄷ스스스싀ㅢㅡ ,9
관람객별기대 안하고 봤는데 지려요~!! ,8
관람객쩌렀다 지렸다 ㅎㅎ하하하 ,10
3점대 영화다 평점 알바라도 한건가 ,1
"관람객무서웠어요, 나름괜찮 ",7
관람객부들부들 무섭네요 깜짝놀.. ,8
베스트 평점에 스포가 있네..매너 없게. ,1
관람객다른사람들은 별로 안무섭댔는데 나랑 내 친구는 개무서워서 덜덜떨면서 봄 ,9
관람객소름 문사이로 달려올때 ,7
관람객기대했던 것 보다 실망이었던 영화 개연성도 없고 공포감이 와 닿지도 않았다 ,3
관람객개병맛 무섭지도않고 사탄 뭐 포켓몬이? ,5
관람객진짜 안무서움..패러디하기 좋은 영화 ,5
ㅡㅡ아놔어느장면에서무서워해야됨??졸립다..비오는날저녁에봣는데지겹기까지함.. ,1
이거보다 김민교의 SNL 에나벨이 훨씬 더 무섭습니다. ,1
볼수록 졷나 빢치는 영화. 여자주인공 줘패고 싶은건 덤 ,1
여주인공 연기 더럽게 못함 ,1
정말 전작과 비교해 작품 아니다. ,1
관람객시시하고 뻔한 공포ㅜㅜ... ,6
관람객쏘쏘 생각보다별고로입니다 ,9
관람객전작보단 좀 후달리는듯 ,8
"촌스러운 긴장감 트랩,  어이없는 희생.이거보고 무섭다면 대만영화보면 까무러 칠듯. ",1
어이없는 스토리. 최악 ,1
알바가 너무  많구나.. ,1
짜증 여잔 예쁜데 지루하고 ,1
노잼 1시간 30분짜리인데 1시간동안 서론 ㅋㅋㅋ결말은 간단하게 똭! !! 공포감은 컨저링의 발가락 때정도? ,1
엘레베이터 괴물도 대박이였지만 진짜 소름돋는 거는 여주인공 본명이 애나벨이다ㄷㄷ ,10
관람객별로 안무서웠어요.. ,6
양심이 있으면 컨저링 이름 팔아먹지 마라ㅡㅡ 진심 영화 보는 내내 지루하고 무섭지도 않아서 잘뻔함 마지막 부분에 여주인공 연기력도 극혐 ,1
컨저링의 속편이라 하기에도 안무섭고 그냥 일반 공포영화라고 생각해도 안무서움 ,1
관람객컨저링보다 안무섭고.. ,6
관람객와 실화라고 생각하니까 소름.. ,9
관람객인형 자체가 무섭게 생김 ,6
관람객재미없음 괜히봤어요 무겁기만하고 ,1
관람객생각보다별로엿습니다 ,1
관람객그렇게 무섭지안더군요 ,1
관람객무섭당... 컨져링보다는아니지만 내용이어지는게 느껴진다 ,10
관람객조오오옹오오오올라 무서움 ,10
아쉽다 너랑 볼수 있었는데 못봐서...같이보고싶었는데..다음엔 같이 보자 ,10
무슨 정신으로 이걸 내 돈 내고 보려고 했는지 모르겠다 ,1
와 기대안하고 봤는데 재밌어요.. ,10
관람객진짜무섭다 ㅠㅠ완전 이씨 ,10
관람객스릴있고 분위기가 무서워서 재미있어요 ,10
한번봣을때는 눈가리고 귀가리기바뻐서 내용이뭔지잘모르고 그냥 깜짝놀라는게 많은영환데 두번보니까 내용이 꾀 탄탄하다는걸 느꼇다 숨겨진 의미도찾을수있어 좋았고 ,9
무서워서 안볼랭..힝><   -찬우 ,10
관람객이야무서워지리는줄알앗어요 ,9
"원래 공포 영화 잘못보는 사람인데 이거 보다가 30분만에 뛰쳐나가고 싶었음,, 깜짝깜짝 놀라는 장면마다 '헉' 소리 내니깐 앞에 앉으신 분들이 뒤돌아 볼정도 ",10
OO년아아 지렷잖아 퉷 ,8
하나도 안무섭네요 ㅎㅎ 오늘은 엄마랑 자야지 ㅎㅎ ,10
진심 박평식 평론가 새끼 귀싸대기 한대만 후리고 싶다. 점마는 영화가 글케 재미 없다면 영화평론가 왜 하는지 모르겠네ㅉㅉ ,10
의리와 모정을 깨닫게해준 영화 ,10
관람객생각하면서 무섭게하네... 컨저링본사람이라면 공감하면서 무서워하게 되는영화... ,8
관람객오줌 조금 싼거같아요 어떡해요 ... ,9
오늘 봤는데 음향이 커서 소리지르고옴;;;친구가 있음에도 불과하고 무서운영화..ㄷㄷ ,10
재밌고 긴장되는게 좋습니다 ,10
관람객재밌다 하지만 컨저링에비하면 들하다 ,10
관람객공포영화 중에서는 확실히 잘 만든 영화에 속합니다 ,9
마지막부분에 살짝 시시하게 끝이나서 조금 아쉬웠다... ,8
케바케겠지 전진짜무섭고 재밋어씀 굿숫 ,10
관람객그냥 영화를 볼때는 아무렇지 않았다.집에와서 불켜고 잠을 청해서 문제였지. ,9
관람객무섭긴했지만 극장의 효과음때메 더 무서움.;; ,10
영화도 무서운데 양옆에서 컥컥 소리 내시는분들  있어서 2배로 무서웠네요 비명참으실려고 노력하는건 알겠는데 컥컥 소리내시면 그게 더 공포에요 ,10
관람객오싹오싹 집안에 인형을  치워야겠어요 ,7
무서운장면없이 무서운영화 영화막내릴때까진 뭔말인지 모르는데 영화다보고 나와서 집갈때 생각해보면 맞는말이예요...ㅎㅎ 보기전에 뭐먹고 마시고 들어가서 다행이지 팝콘샀음 던지고 콜리샀음 다지릴뻔.. ,10
컨져링을 본 사람이라면 ,1
관람객말이필요없네요 역시 ㅋㅋㅋ ,10
관람객좀 막장이었는데 재밌었음 ,10
관람객컨져링보다 한층 더 공포감을 느낄 수 있었습니당 추천! ,10
관람객재밌게봤어오 컨져링이랑은근다른매럭 ,9
관람객진짜무서움 관객반응도.. ,9
소리때메 그런가 진짜 무섭고 깜짝깜짝 놀라네요 ㄷㄷ ㅋㅋ ,10
내가 봐도 섬찟하게 생긴 애나벨 인형...너 덕분에 아주 간담이 서늘해졌다...ㅎㅎㅎ 인형의 장점을 최대로 살리고 때로는 깜놀작전과 적절한 음악요소들을 부합시켜서  그렇게 무서운 장면없이도 무섭게 만들었다. 감독의 ...,10
뭐.. 공포영화에 큰 스토리를 기대한건 아니지만.. 이건좀 너무하네요... 컨저링보단 공포요소가 많긴하지만. 내용상 마무리가 너무무리수.. 에블린이  인형들고 창문위에 섯을때 극장 사람들이 빵터졌어요. 웃길라고한장면...,3
제목을  '층간소음'으로 바꿔야할듯..시끄럽기만 하고 막장에 어설픈 리메이크..차라리 '사탄의 인형(쳐키)'이 훨씬 무섭겠다는..-_- ,1
관람객끝은 허무함 다른건만점오늘못잠 ,10
퇴마사 부부 짱!!!! ,10
음향효과 쩔고..스토리도 괜찮고 무서움 ,10
끝까지 숨직이며 시간 가는줄 모르고 봤는데 약간 끝이 허무하게 끈나네요 ,7
"관람객무서웠지만 재밌고 흥미 진지 했다,추천 ",9
관람객볼만한영화!추천합니다 ,10
재밌어요!! 근데 컨저링이 더 나은듯 ,9
볼만했음 악마인가 사탄인가 우왕 싱크률 개 쩔었음ㄷㄷㄷ ,10
재미있음ㅋㅋㅋ영화끈나고 사람들 남자여자 할거없이 다 무섭다고 함...내친구는 눈감고 귀막고 봄ㅎ ,10
관람객나름 볼만했어요 개인적으론 컨저링이 더 무서웠음 ,8
자정무렵 심야관람. 어린 소녀가 문 벌컥열고 달려올 때는 정말 팔다리가 저리도록 짜릿! 그런데 긴장과 이완의 간극이 좀 길어~거기다 생뚱맞은  결말은  다 된 밥에 코빠뜨리기. 결말때문에 1점 깎아서 7점! 이왕이면...,7
무서웠다.. 특유의 긴장감은 여전 ,7
걍 존나 무서워 ㄷ 보면알아 ,10
정말무서운거못보시는분은절때보지마세요...심야라더무섭네요... ,10
볼만해요ㅠ소리때문에놀라네 엘레베이터가OO그렇고 ,7
"몰입도가 괜찮다. 평화로운 분위기의 연출도 좋았고.단, 공포 영화로서는 조금 아쉽다. 컨저링이 워낙 센 것도 있고. ",7
관람객우어어아아아무서웡요요 ,10
관람객그럭저럭 볼만한 공포영화. 흑인여자의 존재가 너무 작위적이라 좀 김새긴 했어요 ,7
개인적으로 컨져링보다는 공포가 조금 덜하다고 느껴졌지만 여자아이 달려오는 장면과 지하 엘레베이터 장면에서 지림.. ,8
인간적으로 재미없거나 안무섭다고 한사람들 예고편  보고 영화봤을듯.. 예고편을 왜 보냐 특히 공포영화를... 안보고 보면 겁나서  미리 안볼 수가 없는가???? 예고편에서 내용 다 알고 보니까 재미가 없지 ,8
관람객영화보다가 몇번 펄쩍펄쩍 뛰었네요... ,8
영화 긴장하면서 봤어요 영화 괜찮았습니다 ,7
관람객공포는 별 8개.대미는 7개. ,8
관람객굿. 혼자봤으면 지릴뻔.. ,10
그냥 볼만 합니다ㅋㅋㅋ암튼 처키부터해서 애나벨까지.... 인형관련 공포영화는 아주 내 스타일 ,10
주관적인 내생각.어제 심야로봄.컨져링을 재밋게보고 소리가유독 놀라게하는건 컨저링과 비슷.애나벨은 중간에 지루한면은 있었음.컨저링과 비교하면!그치만 애나벨이 어떻게 탄생하여 컨져링이 나왔는지알게해준영화.마지막이 뜬금포...,7
"열심히 피땀 흘려 만들었을 영화에 악평 주는거 싫어하는데... 최악의 공포영화 처음부터 끝까지 뜬구름, 뜬금 없음의 연속 첫 살인 장면 외엔 애교 섞인 공포 조성, 허접하고 어설픈 악마라...  그림 때문인지 유모차...",1
보고나면 눈물이흐른다. ,1
워랜부부 나오는줄알고 기대했는데 안나왔어개인적으론 컨져링보단 덜무서웠다앞으로 인형은 안사야지 ,10
공포영화쯤이야. 공포영화일 뿐이지. 훗. 무서웠어.훗. ,8
관람객교훈! 어머니께 잘하자 ,8
무섭다ㄷㄷ 내가 본 공포 영화중 탑쓰리에 들어감 ,10
관람객야 존나 안무섭넼ㅋ근데 지금 흐르는 노란액체는뭐지??ㅋㅋ ,10
관람객정말무서웟던영화.또보고싶은영화 ,10
오늘밤은 잠못잘 듯 싶네요.. ,9
관람객생각보다 그렇게 무서운건아니지만 그냥뭐 볼만하네 ㅎ ,8
관람객악마에서부터뭔가좀아쉬웠습니다... ,7
관람객무섭고 재밋엇습니다 그런데 악마형체가나오는게 조금 아쉽고 하네요ㅎㅎㅎ ,9
관람객안그래도 인형이싫은데 더싫어짐. ,10
무서워서 예고편 못보겟음;; ,8
분위기 하난 끝내주네요 ,9
관람객굿!!!-!!!-!!! ,10
금요일 심야로 봐서그런지 괜찮았습니다. 아내랑 둘만 보게 될까봐 걱정되었다는.. ㅋㅋ 극장에서 손님이 없어 둘만 봤음 후달달.. ㅎㅎ ,9
관람객이제 인형 못살거같네요 ㅋ ,10
흑인으즈므니가 끝에 다망침 ,9
소리 반 인형 반 영화임. ,10
다음편은 절대안봐야지... ,3
위층에서 쿵쾅되길래 뭔가 있는가 했는데 진짜 그냥 시끄러운거였어서 당황함 ,10
초반은 좀 잔잔해서 지루했지만 중반부는 만족하면서 봤습니다. 이제는 믿고보는 제임스 완 감독. ,8
한개도안무섭네..잠잘때엄마랑같이자야겟다 ,10
"관람객관람객 평점을 작성하시면, 네이버 마일리지 500원을 드립니다 ",8
관람객신선한 공포 였습니다악마를 소재로하다니 ,8
속옷하나더챙겨가시죠 ,10
컨저링 후속작 대박 작품이였어요!ㅋㅋ컨저링도 봤었는데 진짜 무섭다고 느꼈는데이번편도 진심 장난아니게 무서웠어요 ㅠㅠ영화 끝나자 마자 사람들이 다 벌떡 일어날 정도로..허허! 아무튼 진짜 재밌게 봤습니다. ,10
여름에 나왔으면 더 흥행을 영화 ,10
아..장이 꼬였어요..ㄷㄷ ,10
"중간중간 계속 긴장감을 줘서 지겹지않게 본 영화입니다. 휴.,.ㅋㅋㅋㅋ 잔인하지않지만 무서운 영화인듯..bbbb ",10
관람객굿너무잼썼음컨저링보단약했음 ,8
난 재밌던데 무섭고.. ,8
긴장감도 유발도 그렇고 놀라게하는 장치가많음 스토리는 아쉽지만 긴장감 조성은 만점 ,9
정말 1점도 아깝다. 헛웃음만 나는 영화. ,1
평론가들은 공포영화는 안보나봐요?ㅋㅋㅋ ,7
진짜 무섭네여 팝콘 통으로 가리면서 봤어여 ,9
"컨저링은 진짜 꿀잼이였는데 인시디어스2나 애나벨, 점점 후속작들은 컨저링 느낌은 못찾는 듯.. ",8
예... 긴장감있게 잘보았습니다... 실화인거는 잘 모르겠지만 ..굉장히 무섭게 봤음 ..ㅎㅎ ,9
친구랑 어제 애나벨을 봤는데 진심 흥미롭게 잘 봤어요^^ 컨저링 보다 훨씬더 좋았어요 개인적으로는 ^^ 친구도 매우 만족했구요 그 깝툭튀와 음향 최고였음 그리고 더 좋은게  영화 끝나고 후유증이 없어요^^ ,9
지금 보고 오는길인데 뒤를 돌아볼수 없다.... ,8
ㅋㅋㅋ 실제 에나벨 존나 귀여움 돋는 인형인데 ㅋㅋㅋ ,9
아 진짜 재밌다....오늘 오후에 보고왔는데 심야에 봤다면 더 좋았을걸 아쉽다. 정말 내가 호러 매니아로써 수많은 공포영화를 봐왔지만 이건 흔한 중국의 쨥 공포영화도 아닌 사실 팩트라는 것. 정말 무서운건 귀신도 인...,10
스토리 전개가 아쉽네요. 공포영화 손으로 눈가리고 보는데 무서운장면 2장면 정도.. 컨저링은 재미있게 봤는데. 애나벨2를 기대해봅니다 ,6
확실히 무서운 영화였고 전반적으로 스토리도 잘풀어나가는 듯 했으나 악마가 직접적으로 나올때부터 깨더니 결말은 그냥 ㅠㅠ 좀 아쉬운 공포영화 ,7
영화잘봤습니다 ㅎㅎ 컨저링보다 더무섭네요 ,10
관람객적당적당적당적당한 공포 ,9
관람객재밋엇어요 무서운듯 안무서운둣 무서운영화 ,10
무서운거 나올때마다 눈가리고봄ㅠㅠ음향효과가 더 무서운듯 ,6
컨저링도 이맘때 나와서본거같은데 추운날 공포보니깐 더 더재밌음ㅎㅎ ,8
"공포영화를 잘 보지 않는 저는 심장 떨리게 본 것 같아요. 같이 간 친구들은 '무섭긴 무서운데 좀 뻔하더라', '소리가무서웠다' 이런 반응이었습니다. 지금은 미아가 예뻤던 것만 기억나네요...",7
오늘 1시꺼 보고왔는데 졸잼짱잼 엔딩이 약간 울뻔하긴 했지만 공포감 조성도 컨저링 만큼 잘되고 가을인데도 이런거 나와줘서 좋네요ㅎㅎ.. 한동안 애나벨만 기억날듯... 그리고 이거 2시간 짜리더라고요..그덕에 학원 늦...,10
관람객밤에 잠자고싶으면 보지않는걸 추천... 집에있는 인형 다갖다버릴수도있어여 ,10
"쓰레기입니다. 스토리 전개, 몰입도, 흡입력, 봉합, 개연성, 어느하나 제대로 된 부분이 없습니다. 뜬금없는 씬의 연속.. 예술영화인가요? 도그빌 오마쥬? ",1
관람객최악에 스토리네요 노잼 ,3
관람객기대이하...짜맞춘듯한 스토리와 사운드 효과가 없었다면 잠들뻔 했다는....쓴웃음만 뒤로한채 영화관을 나왔네요. ,3
관람객생각했던것보다 재밌어요!!컨저링보다 괜찮게 본거 같아요ㅎㅎ ,9
관람객깜짝깜짝 놀라는 공포영화 나름 갠찮게 보았어용~~ ,7
으에에엥ㅋ엨에에엨엥에엥 무서웡 ,10
관람객무섭긴 하지만 너무 뻔한 스토리하지만 올해 가장 무서웠던 영화 ,8
때를 맞춰서 보기 힘든영화. 오전이나 낮에보면 그날 하루가 지침. 밤에 보면 그날 밤은 덜덜 대며 잠들어야함 ,10
관람객보다가울었다는...무섭고 내용도 있고 좋았어요 ,10
왠만한 공포영화마니아인 나도 몇번씩이나 소름돋앗던영화....개강추!! ,10
재밌어용 ㅋㅋ 완전 몰입해서봤네요~ 근데 컨저링이 더 재밌었던거 같긴하지만 ㅋㅋ 애나벨도 재밌었어요~ 공포영화치고 이만한  영화는 없는거같아요 ㅎㅎ 추천!~ ,8
점심때쯤 봣는데요... 오후에 안 보기 잘한듯 ,10
관람객애나벨보단 컨저링이 배로 잼썼음ㅋ ,8
남자친구랑 같이 보러갔는데 남자친구가 울려고했어요.약한남자같으니 ,10
역시 기대이상 보다 재밋고 좋앗다ㅋㅋ또보러 가야지 ,10
관람객진짜 재밋네요긴장의 끝을 놓을수없는 ,10
관람객나쁘진 않은영화였습니다. 관절인형...없어서다행입니다.. ,7
관람객무서워요 특히 문열고 튀어나오는 장면... ,10
인형은 안 무서운데 악마가 너무 무서워요 ,10
근육통생김 ㅜㅜ영화보는내내 움츠려잇어서 ,10
결국 흑인이 죽는군요. 기승전흑 유색인종 차별 Aut!!!! ,1
시작부터 압도적으로 무섭다.. 제목만 봐도 이제 소름돋아 ,9
제임스완 공포영화는 역시 기대를 저버리지 않는다^^ ,8
층간소음의 무서움을 여실히 보여주는 영화.... ,10
인형 자체가 너무 무섭게 생김 이게 시시하고 지루하다는 것 자체가ㅡㅡ 어이가없네 ,9
애나벨보다 컨저링이 난 더무서웠다... 컨저링은 몇일을 잠을 못잤지만 애나벨은 무서웠지만 잠은 잘 잤기 때문이다. ,8
심야로 보고 나왓는데 집가는 내내 미칠 뻔 햇어요 ,10
저인형을 왜 좋아하는지 ㅠㅠㅠ왠지 담편도 나올삘 ,9
심야영화로 보는걸 추천해요 ~ 청각적으로 무서움을 끌어내는 영화라서 그런지 ㅜ 소리가 다 무서웟음 ,10
마지막까지 긴장감을 늦출 수 없는 실화를 바탕으로 한 공포영화입니다 ,9
"솔직히  개무섭다.  첨  시작할  웃고  장난치던  커플, 중반부터  앗 소리도 못하고 보더라...나는 촉이 오는 장면마다 친구 의자쪽으로 몸을 기대면서 버텼음. ",10
관람객와 진짜...눈물날정도로무서움 집가서도무서웠음 ,10
 며칠이 지나도 후유증있다 재밌음 ,8
역시 공포영화는 심야에 봐줘야해 ㅋㅋㅋ 놀라는 장면이 워낙 많아서 욕나올뻔...ㅋ ,9
관람객컨저링보단 덜무섭지만볼만했음 ,8
소리때문에 놀라는게 대부분이에요 그리고 예상을 깨는 것 몇 개가 있어서 흥미진진햇습니다 ㅎㅎ ,10
이거 아직 안밨는데 공포가 어느정도 이길래 최근 개봉 영화 피막보다 무섭슴??? ,10
그냥 볼만한 호러영화. 혼자보는데도 그렇게 무섭지는 않았다. ,7
애나벨 탄생 이야기가 왠지 시리즈로 쭉 나올 것 같은 예감이 ㅋㅋ ,10
관람객그냥 엄청 잘만들었단 느낌은 아니고 딱 8점... ,8
기대를 아예 버리고 봤는데 생각보다 훨씬 재밌고 높은 평점 줄만한걸요? ,9
엘레베이터 씬 진짜 무서웟음 ㅡㅡ 아 엘레베이터 혼자 당분간 못탈듯;; 그정도로 쩔엇던 장면이다 ,10
결말이 쬐끔 아쉽긴 하지만ㅋㅋ원래 공포영화에 그런거 안바람 그냥 무서웠으니 됬음 ,8
기대에미치진못했으나 그래도 볼만함 ,7
진짜 후덜덜..보다가 나가고 싶은 생각이 들엇습니다 ,9
심장이 쫄깃해지는 공포감 느끼고 싶으신 분들에게 적극 추천합니다^^ ,10
귀신들이 안나와서 더 무서웠던 것같애ㅋㅋ진짜 쩌네여 ,10
생각보다 잘 만들어진 영화 같아요 이런게 공포영화다! 하는 느낌? ,9
진짜 공포 제대로 즐기는 사람이면 꼭 보삼 ㅋㅋ 공포영화 퀄리티 장난 아니네? ,10
설마 컨저링보다 무섭겠어?라고 생각했는데 이게 진짜 100배 무섭;; ,9
징하게 무섭네 진짜;;; 컨저링 그 이상으로 무섭다는것만 알고 가시길 바래요 ,10
보는 내내 할말 잃고 일시정지 한채로 봤어요 완전 무서움 ㅠㅠ ,10
처음부터 끝까지 정신없이 깜짝 놀라다가 끝나버림..그냥 계속 무섭다 ,9
기대했던 거 이상으로 무섭고 재밋어요 워렌부부 이야기들 시리즈로 나왔으면 좋겠다! ,9
제임스완이 만든 공포영화가 갑이라는거~ ,10
공포영화는 스토리가 별로여서 본지 꽤 됬었는데 이건 정말 재밌게 잘 보고왔답니당 ,10
혼자가면 진짜 무섭구요 둘이가면 덜 무섭습니다.Who are you? ,10
준비물이 기저귀라는 말은 거짓말이 아니었음..다들 챙겨가세요 ,8
애나벨 인형 진짜 무섭게 생겻다 ㅡ.ㅡ 흥미진진한 공포영화엿어요 완전 내스타일 ㅋㅋ ,9
이게 무서운장면없이 무서운건가요..?보고 있는데 계속 무섭던데 사운드도 빵빵해서 소리로 놀라키는 장면도 많더라구요 ㅠ ,9
진심구라안치고 나가는사람 4명이나 있었음 귀신뛰어오는거 존나무서워서 소리지르는사람도있었음 공포강도는 컨저링보다 무서움 내용은 컨저링보다 못하지만 ,10
제임스완의 공포영화는 무서웡!!!! 컨저링 제작진이 만들엇다는데 제대로 지리네 ,10
아ㅋㅋ집가서 제일먼저 인형부터 치울거에여 안그러면 당분간 잠도 못자게 될듯 ,10
이거 만든 감독 귀신영화를 참 잘 살린다  재밌었어요 스트레스도 풀리고~ ,9
처음에 웃으면서 들어갔다가 나올때는 진짜 오줌 지리면서 나오는줄;; ,8
영화 후유증이 몇일은 갈 것 같애요ㅜ 무서워진짜... ,10
공포영화 극장에서 본거 처음인데 사운드가 더 커서 그런지 훨씬 무서워.. ,8
이제 저런 인형만 봐도 괜히 꺼림칙할것 같음ㅋㅋ 이게 실제로 존재하는 인형이라고? 사실이냐고!!! ,10
컨저링 보면서 애나벨 인형에 대한 공포영화 나올 것 같다고 예상햇엇는데 ㅋ신기 ,9
무서운것도 무서운거지만 중간에 깜짝놀라는거 대박ㅜㅜ ,9
여태껏 봤던 공포와는 뭔가 다른 그런 느낌? 제임스완표 공포영화는 언제나 흥하는구나 ,10
극장에서 보니까 무서웟어요 몇번이나 움찔 거렸는지 모르겟음 애나벨 인형이 실제로 존재한다는 것이 더 무섭습니다 ,10
원래 귀찮아서 평점 안쓰는데 공포영화치고 스토리도 괜찮고 무서운 분위기 연출도 좋아서 남기고 가여^^ ,9
우리나라 공포영화랑은 차원이 다르다능ㅋㅋ 클래스가 다르잖아요 본받아라 좀 ,9
이거 혼자보면 제대로 지릴듯 ㅋㅋㅋ 최고의 공포영화라는 사실에는 다들 동의하실 것 같아요 ,9
일부러 낮에 갔는데 영화관에 사람들 없어서 괜히 더 무서웠음;; ,8
구성도 탄탄하고 좋았다 이게 실존하는 이야기라는 것이 더 무서워 ,9
솔직히 결말이 약간 아쉽긴 하지만 그거빼고는 흠잡을거 없는 영화에요 솔직히 컨저링 제작진이 한몫했지 ,9
무서운 장면 없이도 이렇게 무서울 수 있다니 ㅠㅠ 공포영화 잘보시는 분들만 보시길 ,10
공포영화란 이정도는 되야지? 진짜 무서워 죽는 줄 ㅠㅠ ,10
관람객완전 깜짝놀라고 진짜 가슴이 조마조마함..ㅠ ,10
대박이당 간만에 스릴있게 본 공포영화 ,9
아ㅋㅋ진짜 이렇게 무서울 줄 모르고 심야로 봤는데 집 못갈뻔했다고...엘레베이터 씬 어쩔건데 -_- 못잊겠다 ,9
무섭구 재밌구 공포영화로써는 만족!! ,10
올 해 나온 공포영화 중 가장 재밌게 본 것 같아요 애나벨 파이팅^^ ,10
컨저링를 너무 재밌게 봐서 기대가 컸는데 생각보다 재밌게 ,9
"친구들끼리 봤는데 맨처음에 애나벨 얼굴나올때 엄청 놀랐고 천장에서 소리나다 악마가 매달려있는거보고 제일 크게놀람 예상치도 못한장면,영화볼땐 몰랐는데 끝나고 생각해보니 집은 제일 위층인데 위에서 아이들 떠드는 소리 쿵...",10
캐스팅은 잘한것 같아요 스토리 자체도 공포영화치고는 괜찮던데 아닌가? ,9
보면서 온 몸에 소름 돋았어요..쌀쌀한 가을날 왠지 잘어울리는 공포영화인것 같습니다 ,10
역시 공포영화는 심야라고 큰소리 쳤지만..나와서는 다리 떨림 ,8
영화보는내내 긴장되서 롤러코스터 타는 기분들었어요 ,10
친구가 왜 보러가기전에 기저귀 차러가라는줄 알게됬음ㅋㅋ 진짜 지린다는게 이런거구나 알게됨 ,9
"여주인공이 멀쩡했을때도  징그러운 애나벨을 , 쓰레기통 먼지 뒤집어쓴채 무서운 얼굴로 망가졌는데 좋다고 얼릉  챙기고 이뻐할때  귀싸대기 한 대 올리고 싶더만 ..ㅋㅋㅋ 나  0시25분에 나 혼자 에나벨보면서 소리지...",8
왠만해선 글 잘 안남기는데 너무 재밌게 봐서 남기고 갑니다 ,8
짱재밌어요 ㅋㅋ 컨저링보단 덜하지만 그래도 볼만함 굿 ㅋ ,10
워렌부부의 비쥬얼은 짱이었다 근데 인형의 비쥬얼만..후덜덜 ,9
막 엄청 무서운건 아니지만 분위기 자체가 다른 공포영화들이랑은 달랐음 추천ㄱㄱ ,9
실화라서 그런지 괜히 더 무섭게 느껴졌네여!! 실화로 한 공포영화중에 제일 무서운 영화가 아닌가 생각합니다 ,10
컨저링보고나서 비슷한게 나오길 기다렸는데 드디어 나옴!! ,8
뭣도 모르고 봤는데 이건 대박이다ㅋㅋ ,9
아무리 공포영화라지만 너무 무서웠다 ,8
토욜일에 친구들하고 영화를 늦게나마 봣는데 생각보다 무섭고 재미잇엇다ㅋㅋㅋ ,9
한국 공포영화 보다가 애나벨 보니까 진짜..졸잼 ,9
애나벨 인형이 실제로 있는 인형이라던데ㅜㅜ그래서 더 소오름 ,10
보는 내내 남친 옆에서 저보다 더 움찔움찔.. 남자가 봐도 소름끼치는 공포 영화입니다 ,9
이렇게까지 긴장하면서 본 영화는 처음인것 같아요..잠 설칠까봐 걱정ㅠ ,9
무섭긴 더럽게 무서운데 스토리가 허술하다. ,8
갠적으로 너무 만족스러운 공포영화ㅋㅋ강추강추 ,9
주인공들 보는 눈이 여간 없는 게 한몫하네요 저딴 인형이 뭐가 이쁘다고 찾아다녀.... 매를 벌어요 매를 ,8
아쉬운 부분도 있지만 그런대로 만족스럽게 봤네요^^ ,10
잼있어요ㅎㅎ깜짝놀랜게 몇번인지...ㅋ ,10
연출과 사운드 효과는 굿! 보는내내 긴장감도 끝까지 가고 스토리도 나름 좋았당 ,9
간만에 마음에 드는 공포영화ㅋㅋ ,8
영화 볼때는 무서움을 그닥 못 느꼈는데 다 보고나서 생각하면 생각하수록 오싹.. ,9
"컨저링 생각하고 봤는데 더 무서워서 놀랐음... 컨저링보다는 대놓고 무서운 장면도 많이 나오고 음향효과가 더 강렬해졌다 ㅋㅋㅋㅋ 그러나, 전체적인 스토리 전개나 결말은 컨저링보다 아쉬웠다... ",9
관람객컨져링 만큼 무서운거 같아요 ,7
제임스완 특유의 호러분위기를 레오네티감독이 잘살려내었고  인형을 소재로 한 영화는 이제 식상하다는 생각을 가지고 극장에 갔지만 괜한 생각을 했다고 여길 만큼 잘짜여진 호러영화에 나도 모르게 빠져있었다. 컨저링애나벨에...,9
아나 맨처음에 그  옆집 부부 밤에 갑자기 불키고 우왕좌왕할때 갑자기 쾅 소리나는 부분 진짜 개깜노루ㅜㅠㅜ그장면이 젤무서웠음갠적으로 ,9
ㅂㄹ안무섭고 결말허무함 !! 다중이랑 첨본영화!!<3 ,10
관람객컨저링보다살짝아쉬운영화?? ,8
간만에 등공 오싹함을 느낄 수 있었던 공포영화. ,10
몰입도가 상당하드라ㅋㅋ처음엔 그냥 그랬는데 볼수록 빠져듬 ,9
컨저링 만큼은 아닌데 재미있어요. 영화관에서 보면 사람들 반응때문에 더 잼?ㅋㅋㅋ ,9
미친듯이 무섭지는 않았지만 재미만큼은 확실히 있음!! ,10
 컨저링보단 스토리가 부실했고 너무 억지로 무섭게 보일려고 했던 장면이 많았지만 올해 개봉한 공포영화중 단연 탑이기에 9점 드립니다. ,9
적당히 무섭고 매우 재밌는 영화였습니당 ,8
